 Date Time CO NO2 CHX NO
 19.10.12 00:00 0.04 0.20 1.54 0.04
 -------- 01:00 0.05 0.19 1.43 0.02
 -------- 02:00 0.08 0.21 1.49 0.04
 -------- 03:00 0.07 0.22 1.48 0.06
 -------- 04:00 0.06 0.20 1.48 0.05
 19.10.12 05:00 0.07 0.20 1.50 0.07
 -------- 06:00 0.08 0.21 1.54 0.12
 -------- 07:00 0.12 0.22 1.65 0.15
 -------- 08:00 0.19 0.26 1.80 0.28
 -------- 09:00 0.20 0.29 1.84 0.34
 19.10.12 10:00 0.20 0.30 1.80 0.35
 -------- 11:00 0.13 0.26 1.61 0.18
 -------- 12:00 0.15 0.26 1.61 0.14
 -------- 13:00 0.15 0.28 1.65 0.19
 -------- 14:00 0.14 0.29 1.58 0.14
 19.10.12 15:00 0.15 0.30 1.55 0.10
 -------- 16:00 0.12 0.28 1.52 0.07
 -------- 17:00 0.12 0.28 1.53 0.06
 -------- 18:00 0.11 0.30 1.53 0.04
 -------- 19:00 0.13 0.32 1.53 0.03
 19.10.12 20:00 0.10 0.27 1.47 0.02
 -------- 21:00 0.09 0.24 1.45 0.02
 -------- 22:00 0.09 0.26 1.46 0.02
 -------- 23:00 0.09 0.26 1.45 0.02
 -------- 00:00 0.06 0.23 1.44 0.01
 20.10.12 01:00 0.05 0.22 1.44 0.01
 -------- 02:00 0.06 0.19 1.42 0.01
 -------- 03:00 0.02 0.13 1.38 0.01
 -------- 04:00 0.03 0.15 1.40 0.01
 -------- 05:00 0.03 0.17 1.40 0.01
 20.10.12 06:00 0.02 0.15 1.40 0.01
