 Date Time CO NO2 CHX NO
 14.03.13 12:00 0.09 0.53 1.66 0.17
 -------- 13:00 0.08 0.51 1.64 0.13
 -------- 14:00 0.08 0.50 1.62 0.13
 -------- 15:00 0.09 0.56 1.64 0.16
 -------- 16:00 0.09 0.59 1.67 0.15
 14.03.13 17:00 0.09 0.60 1.68 0.13
 -------- 18:00 0.08 0.45 1.56 0.04
 -------- 19:00 0.06 0.38 1.55 0.02
 -------- 20:00 0.07 0.41 1.61 0.03
 -------- 21:00 0.06 0.38 1.61 0.02
 14.03.13 22:00 0.05 0.40 1.61 0.02
 -------- 23:00 0.05 0.41 1.58 0.03
 -------- 00:00 0.05 0.51 1.56 0.06
 -------- 01:00 0.10 0.51 1.57 0.07
 -------- 02:00 0.08 0.47 1.53 0.06
 15.03.13 03:00 0.06 0.42 1.52 0.05
 -------- 04:00 0.06 0.42 1.53 0.06
 -------- 05:00 0.05 0.42 1.54 0.04
 -------- 06:00 0.06 0.43 1.57 0.03
 -------- 07:00 0.09 0.46 1.64 0.08
 15.03.13 08:00 0.15 0.49 1.70 0.18
 -------- 09:00 0.15 0.47 1.80 0.16
 -------- 10:00 0.14 0.44 1.75 0.11
 -------- 11:00 0.13 0.42 1.76 0.11
 -------- 12:00 0.11 0.35 1.62 0.07
 15.03.13 13:00 0.11 0.33 1.56 0.06
 -------- 14:00 0.09 0.28 1.52 0.04
 -------- 15:00 0.07 0.26 1.52 0.03
 -------- 16:00 0.06 0.25 1.51 0.02
 -------- 17:00 0.05 0.24 1.50 0.02
 15.03.13 18:00 0.05 0.24 1.50 0.01
 -------- 19:00 0.04 0.25 1.50 0.02
 -------- 20:00 0.04 0.29 1.50 0.02
 -------- 21:00 0.05 0.31 1.52 0.02
 -------- 22:00 0.05 0.34 1.55 0.03
 15.03.13 23:00 0.07 0.39 1.64 0.06
 -------- 00:00 0.07 0.44 1.61 0.09
 -------- 01:00 0.12 0.43 1.55 0.07
 -------- 02:00 0.12 0.41 1.53 0.07
 -------- 03:00 0.12 0.41 1.57 0.10
 16.03.13 04:00 0.11 0.42 1.62 0.11
 -------- 05:00 0.10 0.41 1.62 0.13
 -------- 06:00 0.08 0.39 1.60 0.09
 -------- 07:00 0.07 0.37 1.56 0.08
 -------- 08:00 0.07 0.37 1.57 0.10
 16.03.13 09:00 0.08 0.38 1.57 0.15
 -------- 10:00 0.08 0.36 1.51 0.12
 -------- 11:00 0.08 0.37 1.56 0.14
