 Date Time CO NO2 CHX NO
 23.10.12 00:00 0.07 0.10 1.38 0.00
 -------- 01:00 0.06 0.13 1.39 0.00
 -------- 02:00 0.07 0.11 1.39 0.00
 -------- 03:00 0.07 0.09 1.38 0.01
 -------- 04:00 0.06 0.09 1.38 0.00
 23.10.12 05:00 0.06 0.12 1.38 0.01
 -------- 06:00 0.07 0.12 1.39 0.00
 -------- 07:00 0.07 0.13 1.38 0.00
 -------- 08:00 0.11 0.20 1.43 0.01
 -------- 09:00 0.13 0.25 1.48 0.02
 23.10.12 10:00 0.14 0.26 1.62 0.05
 -------- 11:00 0.14 0.28 1.55 0.06
 -------- 12:00 0.14 0.30 1.51 0.08
 -------- 13:00 0.14 0.30 1.51 0.08
 -------- 14:00 0.14 0.29 1.50 0.08
 23.10.12 15:00 0.14 0.27 1.49 0.07
 -------- 16:00 0.14 0.27 1.48 0.05
 -------- 17:00 0.14 0.29 1.49 0.08
 -------- 18:00 0.13 0.28 1.46 0.03
 -------- 19:00 0.14 0.31 1.48 0.05
 23.10.12 20:00 0.14 0.32 1.47 0.06
 -------- 21:00 0.13 0.29 1.46 0.04
 -------- 22:00 0.14 0.30 1.47 0.05
 -------- 23:00 0.13 0.25 1.44 0.02
 -------- 00:00 0.09 0.26 1.45 0.04
 24.10.12 01:00 0.06 0.26 1.46 0.02
 -------- 02:00 0.06 0.28 1.52 0.04
 -------- 03:00 0.06 0.28 1.54 0.04
 -------- 04:00 0.05 0.27 1.54 0.03
 -------- 05:00 0.04 0.27 1.56 0.03
 24.10.12 06:00 0.05 0.26 1.57 0.05
 -------- 07:00 0.07 0.25 1.61 0.08
 -------- 08:00 0.08 0.26 1.64 0.09
 -------- 09:00 0.09 0.25 1.59 0.06
 -------- 10:00 0.07 0.24 1.61 0.05
 24.10.12 11:00 0.07 0.25 1.59 0.06
 -------- 12:00 0.07 0.26 1.55 0.05
 -------- 13:00 0.07 0.25 1.51 0.03
 -------- 14:00 0.06 0.21 1.48 0.02
 -------- 15:00 0.06 0.21 1.46 0.02
 24.10.12 16:00 0.06 0.22 1.48 0.03
 -------- 17:00 0.06 0.22 1.47 0.02
 -------- 18:00 0.05 0.19 1.44 0.02
 -------- 19:00 0.06 0.20 1.44 0.01
 -------- 20:00 0.10 0.24 1.48 0.03
 24.10.12 21:00 0.07 0.28 1.48 0.03
 -------- 22:00 ---- ---- 1.45 ----
