 Date Time CO NO2 CHX NO
 25.01.13 00:00 0.03 0.19 1.37 0.01
 -------- 01:00 0.04 0.26 1.39 0.01
 -------- 02:00 0.05 0.25 1.38 0.01
 -------- 03:00 0.05 0.23 1.38 0.01
 -------- 04:00 0.03 0.25 1.38 0.01
 25.01.13 05:00 0.01 0.23 1.40 0.01
 -------- 06:00 0.01 0.22 1.39 0.01
 -------- 07:00 0.02 0.28 1.40 0.01
 -------- 08:00 0.04 0.22 1.44 0.01
 -------- 09:00 0.05 0.20 1.43 0.01
 25.01.13 10:00 0.08 0.22 1.44 0.02
 -------- 11:00 0.09 0.26 1.46 0.07
 -------- 12:00 0.08 0.22 1.45 0.04
 -------- 13:00 0.09 0.27 1.47 0.06
 -------- 14:00 0.11 0.29 1.46 0.07
 25.01.13 15:00 0.10 0.27 1.47 0.06
 -------- 16:00 0.10 0.29 1.48 0.06
 -------- 17:00 0.09 0.31 1.46 0.04
 -------- 18:00 0.09 0.32 1.45 0.02
 -------- 19:00 0.10 0.33 1.46 0.03
 25.01.13 20:00 0.09 0.33 1.47 0.04
 -------- 21:00 0.09 0.34 1.48 0.05
 -------- 22:00 0.11 0.35 1.49 0.06
 -------- 23:00 0.12 0.38 1.51 0.09
 -------- 00:00 0.09 0.39 1.53 0.11
 26.01.13 01:00 0.11 0.36 1.54 0.07
 -------- 02:00 0.11 0.36 1.49 0.07
 -------- 03:00 0.10 0.36 1.50 0.07
 -------- 04:00 0.09 0.29 1.48 0.04
 -------- 05:00 0.09 0.26 1.45 0.02
 26.01.13 06:00 0.09 0.25 1.45 0.01
 -------- 07:00 0.08 0.24 1.43 0.01
 -------- 08:00 0.09 0.30 1.47 0.03
 -------- 09:00 0.12 0.28 1.53 0.02
 -------- 10:00 0.11 0.32 1.50 0.05
 26.01.13 11:00 0.16 0.34 1.53 0.10
 -------- 12:00 0.14 0.35 1.53 0.12
 -------- 13:00 0.13 0.28 1.50 0.08
 -------- 14:00 0.12 0.28 1.51 0.07
 -------- 15:00 0.13 0.34 1.53 0.09
 26.01.13 16:00 0.16 0.41 1.60 0.14
 -------- 17:00 0.12 0.36 1.53 0.07
 -------- 18:00 0.09 0.34 1.50 0.03
 -------- 19:00 0.07 0.31 1.49 0.02
 -------- 20:00 0.08 0.32 1.48 0.02
 26.01.13 21:00 0.08 0.32 1.47 0.02
 -------- 22:00 0.09 0.38 1.49 0.06
 -------- 23:00 0.10 0.41 1.53 0.11
