 Date Time CO NO2 CHX NO
 01.02.13 00:00 0.05 0.29 1.50 0.07
 -------- 01:00 0.09 0.28 1.49 0.06
 -------- 02:00 0.08 0.30 1.51 0.07
 -------- 03:00 0.09 0.28 1.50 0.05
 -------- 04:00 0.09 0.28 1.49 0.05
 01.02.13 05:00 0.09 0.28 1.50 0.07
 -------- 06:00 0.08 0.29 1.51 0.08
 -------- 07:00 0.09 0.30 1.53 0.10
 -------- 08:00 0.09 0.31 1.53 0.10
 -------- 09:00 0.10 0.32 1.54 0.10
 01.02.13 10:00 0.11 0.32 1.54 0.11
 -------- 11:00 0.11 0.33 1.58 0.11
 -------- 12:00 0.12 0.31 1.57 0.11
 -------- 13:00 0.13 0.32 1.62 0.12
 -------- 14:00 0.13 0.32 1.57 0.12
 01.02.13 15:00 0.13 0.33 1.56 0.10
 -------- 16:00 0.14 0.35 1.57 0.12
 -------- 17:00 0.13 0.36 1.57 0.12
 -------- 18:00 0.11 0.36 1.56 0.10
 -------- 19:00 0.10 0.37 1.55 0.10
 01.02.13 20:00 0.11 0.37 1.56 0.11
 -------- 21:00 0.09 0.35 1.55 0.08
 -------- 22:00 0.10 0.34 1.57 0.09
 -------- 23:00 0.11 0.35 1.60 0.11
 -------- 00:00 0.09 0.32 1.57 0.07
 02.02.13 01:00 0.13 0.29 1.50 0.04
 -------- 02:00 0.10 0.26 1.49 0.02
 -------- 03:00 0.07 0.23 1.43 0.02
 -------- 04:00 0.07 0.24 1.43 0.01
 -------- 05:00 0.08 0.29 1.44 0.03
 02.02.13 06:00 0.08 0.30 1.48 0.05
 -------- 07:00 0.06 0.28 1.50 0.03
 -------- 08:00 0.08 0.26 1.48 0.02
 -------- 09:00 0.06 0.25 1.45 0.02
 -------- 10:00 0.12 0.27 1.47 0.03
 02.02.13 11:00 0.09 0.27 1.44 0.03
 -------- 12:00 0.10 0.24 1.44 0.03
 -------- 13:00 0.10 0.24 1.47 0.03
 -------- 14:00 0.10 0.25 1.50 0.02
 -------- 15:00 0.11 0.27 1.52 0.04
 02.02.13 16:00 0.11 0.29 1.48 0.04
 -------- 17:00 0.12 0.29 1.48 0.03
 -------- 18:00 0.12 0.33 1.49 0.05
 -------- 19:00 0.11 0.29 1.45 0.02
 -------- 20:00 0.13 0.32 1.49 0.03
 02.02.13 21:00 0.12 0.31 1.49 0.03
 -------- 22:00 0.10 0.25 1.47 0.02
 -------- 23:00 0.12 0.31 1.52 0.05
