 Date Time CO NO2 CHX NO
 11.05.13 00:00 0.04 0.26 1.48 0.00
 -------- 01:00 0.07 0.22 1.45 0.00
 -------- 02:00 0.06 0.21 1.46 0.00
 -------- 03:00 0.06 0.32 1.48 0.00
 -------- 04:00 0.05 0.25 1.48 0.00
 11.05.13 05:00 0.05 0.26 1.48 0.00
 -------- 06:00 0.05 0.28 1.51 0.00
 -------- 07:00 0.05 0.27 1.50 0.01
 -------- 08:00 0.04 0.26 1.47 0.01
 -------- 09:00 0.03 0.21 1.43 0.01
 11.05.13 10:00 0.03 0.17 1.45 0.01
 -------- 11:00 0.02 0.15 1.44 0.01
 -------- 12:00 0.02 0.09 1.42 0.00
 -------- 13:00 0.01 0.07 1.41 0.00
 -------- 14:00 0.01 0.06 1.38 0.00
 11.05.13 15:00 0.02 0.07 1.39 0.00
 -------- 16:00 0.02 0.08 1.37 0.00
 -------- 17:00 0.02 0.09 1.39 0.00
 -------- 18:00 0.03 0.10 1.42 0.00
 -------- 19:00 0.04 0.14 1.47 0.00
 11.05.13 20:00 0.05 0.19 1.51 0.00
 -------- 21:00 0.07 0.28 1.69 0.00
 -------- 22:00 0.08 0.33 1.75 0.00
 -------- 23:00 0.08 0.34 1.59 0.00
 -------- 00:00 0.07 0.43 1.63 0.01
 12.05.13 01:00 0.09 0.36 1.52 0.00
 -------- 02:00 0.09 0.38 1.55 0.00
 -------- 03:00 0.08 0.37 1.57 0.00
 -------- 04:00 0.08 0.39 1.60 0.01
 -------- 05:00 0.07 0.39 1.63 0.01
 12.05.13 06:00 0.07 0.39 1.65 0.02
 -------- 07:00 0.07 0.40 1.60 0.04
 -------- 08:00 0.06 0.35 1.61 0.02
 -------- 09:00 0.05 0.32 1.55 0.02
 -------- 10:00 0.03 0.27 1.48 0.01
 12.05.13 11:00 0.04 0.26 1.46 0.01
 -------- 12:00 0.03 0.19 1.42 0.01
 -------- 13:00 0.02 0.11 1.39 0.00
 -------- 14:00 0.01 0.09 1.38 0.00
 -------- 15:00 0.01 0.07 1.37 0.01
 12.05.13 16:00 0.01 0.09 1.37 0.00
 -------- 17:00 0.00 0.08 1.37 0.00
 -------- 18:00 0.01 0.09 1.37 0.00
 -------- 19:00 0.00 0.08 1.39 0.00
 -------- 20:00 0.01 0.10 1.39 0.00
 12.05.13 21:00 0.01 0.21 1.41 0.00
 -------- 22:00 0.02 0.25 1.46 0.00
 -------- 23:00 0.03 0.31 1.49 0.00
