 Date Time CO NO2 CHX NO
 06.11.12 12:00 0.08 0.28 1.49 0.09
 -------- 13:00 0.09 0.27 1.49 0.10
 -------- 14:00 0.12 0.27 1.48 0.11
 -------- 15:00 0.16 0.25 0.54 0.10
 -------- 16:00 0.13 0.22 ---- 0.05
 06.11.12 17:00 0.10 0.19 ---- 0.01
 -------- 18:00 0.13 0.24 ---- 0.01
 -------- 19:00 0.13 0.29 ---- 0.02
 -------- 20:00 0.12 0.20 ---- 0.02
 -------- 21:00 0.11 0.17 ---- 0.01
 06.11.12 22:00 0.11 0.14 ---- 0.01
 -------- 23:00 0.12 0.14 ---- 0.01
 -------- 00:00 0.08 0.13 ---- 0.01
 -------- 01:00 0.05 0.16 ---- 0.01
 -------- 02:00 0.04 0.13 ---- 0.01
 07.11.12 03:00 0.03 0.10 ---- 0.01
 -------- 04:00 0.03 0.10 ---- 0.00
 -------- 05:00 0.02 0.09 ---- 0.01
 -------- 06:00 0.02 0.10 ---- 0.00
 -------- 07:00 0.03 0.13 ---- 0.01
 07.11.12 08:00 0.06 0.18 ---- 0.01
 -------- 09:00 0.08 0.23 ---- 0.02
 -------- 10:00 0.10 0.20 ---- 0.02
 -------- 11:00 0.09 0.16 ---- 0.02
 -------- 12:00 0.10 0.16 ---- 0.02
 07.11.12 13:00 0.10 0.16 0.57 0.02
 -------- 14:00 0.11 0.18 1.36 0.02
 -------- 15:00 0.11 0.15 1.34 0.01
 -------- 16:00 0.11 0.17 1.34 0.01
 -------- 17:00 0.11 0.19 1.36 0.01
 07.11.12 18:00 0.13 0.26 1.38 0.02
 -------- 19:00 0.13 0.25 1.39 0.02
 -------- 20:00 0.13 0.23 1.41 0.02
 -------- 21:00 0.12 0.19 1.38 0.01
 -------- 22:00 0.12 0.17 1.36 0.01
 07.11.12 23:00 0.11 0.18 1.37 0.01
 -------- 00:00 0.08 0.19 1.38 0.01
 -------- 01:00 0.04 0.18 1.34 0.01
 -------- 02:00 0.04 0.17 1.36 0.01
 -------- 03:00 0.03 0.12 1.35 0.01
 08.11.12 04:00 0.03 0.12 1.33 0.00
 -------- 05:00 0.05 0.13 1.35 0.01
 -------- 06:00 0.03 0.14 1.34 0.01
 -------- 07:00 0.03 0.16 1.34 0.01
 -------- 08:00 0.04 0.18 1.35 0.01
 08.11.12 09:00 0.06 0.22 1.36 0.02
 -------- 10:00 0.07 0.21 1.36 0.02
 -------- 11:00 0.05 0.19 1.35 0.02
