 Date Time CO NO2 CHX NO
 10.04.13 00:00 0.11 0.67 1.73 0.05
 -------- 01:00 0.13 0.64 1.78 0.03
 -------- 02:00 0.15 0.66 1.80 0.05
 -------- 03:00 0.15 0.68 1.79 0.10
 -------- 04:00 0.13 0.61 1.67 0.03
 10.04.13 05:00 0.11 0.60 1.69 0.03
 -------- 06:00 0.12 0.64 2.03 0.08
 -------- 07:00 0.15 0.64 2.17 0.15
 -------- 08:00 0.19 0.73 2.23 0.33
 -------- 09:00 0.15 0.72 1.95 0.41
 10.04.13 10:00 0.08 0.51 1.52 0.13
 -------- 11:00 0.08 0.62 1.53 0.23
 -------- 12:00 0.08 0.56 1.50 0.14
 -------- 13:00 0.06 0.44 1.45 0.07
 -------- 14:00 0.05 0.41 1.44 0.06
 10.04.13 15:00 0.06 0.38 1.43 0.05
 -------- 16:00 0.06 0.39 1.43 0.05
 -------- 17:00 0.07 0.36 1.42 0.04
 -------- 18:00 0.07 0.39 1.43 0.04
 -------- 19:00 0.07 0.42 1.44 0.03
 10.04.13 20:00 0.08 0.42 1.45 0.02
 -------- 21:00 0.08 0.41 1.47 0.01
 -------- 22:00 0.11 0.44 1.52 0.01
 -------- 23:00 0.13 0.64 1.64 0.02
 -------- 00:00 0.09 0.59 1.61 0.03
 11.04.13 01:00 0.08 0.51 1.61 0.01
 -------- 02:00 0.07 0.47 1.72 0.01
 -------- 03:00 0.06 0.48 1.73 0.01
 -------- 04:00 0.06 0.50 1.61 0.02
 -------- 05:00 0.06 0.49 1.59 0.01
 11.04.13 06:00 0.07 0.54 1.69 0.03
 -------- 07:00 0.08 0.53 1.72 0.04
 -------- 08:00 0.10 0.59 1.75 0.13
 -------- 09:00 0.11 0.57 1.74 0.11
 -------- 10:00 0.09 0.51 1.66 0.09
 11.04.13 11:00 0.07 0.57 1.54 0.17
 -------- 12:00 0.06 0.58 1.51 0.15
 -------- 13:00 0.07 0.36 1.45 0.06
 -------- 14:00 0.07 0.41 1.45 0.06
 -------- 15:00 0.07 0.39 1.45 0.05
 11.04.13 16:00 0.07 0.35 1.44 0.03
 -------- 17:00 0.07 0.29 1.44 0.02
 -------- 18:00 0.07 0.35 1.47 0.02
 -------- 19:00 0.07 0.26 1.47 0.01
 -------- 20:00 0.08 0.28 1.51 0.01
 11.04.13 21:00 0.09 0.35 1.55 0.01
 -------- 22:00 0.10 0.44 1.67 0.01
 -------- 23:00 0.11 0.50 1.65 0.01
