 Date Time CO NO2 CHX NO
 21.12.12 00:00 0.09 0.33 1.75 0.11
 -------- 01:00 0.12 0.34 1.76 0.14
 -------- 02:00 0.16 0.35 1.84 0.19
 -------- 03:00 0.19 0.34 1.95 0.15
 -------- 04:00 0.13 0.32 1.74 0.14
 21.12.12 05:00 0.11 0.31 1.64 0.14
 -------- 06:00 0.11 0.32 1.71 0.15
 -------- 07:00 0.12 0.32 1.74 0.18
 -------- 08:00 0.12 0.32 1.86 0.16
 -------- 09:00 0.15 0.33 1.85 0.22
 21.12.12 10:00 0.18 0.36 1.90 0.31
 -------- 11:00 0.18 0.36 1.97 0.30
 -------- 12:00 0.18 0.38 1.97 0.33
 -------- 13:00 0.19 0.40 1.92 0.35
 -------- 14:00 0.19 0.41 1.90 0.33
 21.12.12 15:00 0.19 0.43 1.94 0.34
 -------- 16:00 0.19 0.42 1.83 0.32
 -------- 17:00 0.19 0.39 1.81 0.32
 -------- 18:00 0.20 0.37 1.75 0.26
 -------- 19:00 0.19 0.36 1.80 0.24
 21.12.12 20:00 0.15 0.36 1.75 0.17
 -------- 21:00 0.15 0.35 1.75 0.18
 -------- 22:00 0.14 0.35 1.72 0.15
 -------- 23:00 0.12 0.35 1.70 0.14
 -------- 00:00 0.12 0.35 1.74 0.16
 22.12.12 01:00 0.15 0.34 1.73 0.16
 -------- 02:00 0.15 0.35 1.71 0.14
 -------- 03:00 0.12 0.35 1.66 0.13
 -------- 04:00 0.11 0.35 1.61 0.09
 -------- 05:00 0.10 0.35 1.59 0.06
 22.12.12 06:00 0.10 0.36 1.57 0.08
 -------- 07:00 0.10 0.36 1.56 0.06
 -------- 08:00 0.14 0.38 1.65 0.12
 -------- 09:00 0.16 0.38 1.66 0.15
 -------- 10:00 0.14 0.38 1.59 0.11
 22.12.12 11:00 0.11 0.35 1.51 0.06
 -------- 12:00 0.15 0.39 1.58 0.12
 -------- 13:00 0.16 0.40 1.60 0.15
 -------- 14:00 0.13 0.38 1.57 0.11
 -------- 15:00 0.10 0.35 1.52 0.06
 22.12.12 16:00 0.10 0.33 1.50 0.03
 -------- 17:00 0.09 0.34 1.49 0.02
 -------- 18:00 0.10 0.37 1.52 0.03
 -------- 19:00 0.12 0.38 1.56 0.05
 -------- 20:00 0.11 0.37 1.52 0.03
 22.12.12 21:00 0.10 0.38 1.52 0.04
 -------- 22:00 0.09 0.36 1.50 0.03
 -------- 23:00 0.09 0.35 1.51 0.03
