 Date Time CO NO2 CHX NO
 21.11.12 00:00 0.04 0.15 1.39 0.01
 -------- 01:00 0.06 0.13 1.37 0.01
 -------- 02:00 0.05 0.12 1.37 0.01
 -------- 03:00 0.05 0.09 1.36 0.00
 -------- 04:00 0.05 0.12 1.36 0.00
 21.11.12 05:00 0.04 0.08 1.35 0.00
 -------- 06:00 0.05 0.11 1.37 0.00
 -------- 07:00 0.07 0.24 1.42 0.01
 -------- 08:00 0.10 0.29 1.44 0.04
 -------- 09:00 0.11 0.31 1.46 0.08
 21.11.12 10:00 0.10 0.27 1.45 0.05
 -------- 11:00 0.12 0.27 1.48 0.10
 -------- 12:00 0.09 0.24 1.46 0.08
 -------- 13:00 0.09 0.22 1.44 0.06
 -------- 14:00 0.09 0.22 1.44 0.06
 21.11.12 15:00 0.09 0.23 1.43 0.07
 -------- 16:00 0.08 0.21 1.41 0.05
 -------- 17:00 0.09 0.21 1.41 0.03
 -------- 18:00 0.08 0.21 1.40 0.03
 -------- 19:00 0.07 0.24 1.44 0.03
 21.11.12 20:00 0.07 0.24 1.40 0.02
 -------- 21:00 0.06 0.22 1.39 0.02
 -------- 22:00 0.06 0.20 1.39 0.02
 -------- 23:00 0.06 0.22 1.40 0.02
 -------- 00:00 0.06 0.24 1.40 0.03
 22.11.12 01:00 0.06 0.24 1.40 0.02
 -------- 02:00 0.05 0.23 1.40 0.02
 -------- 03:00 0.04 0.19 1.38 0.01
 -------- 04:00 0.04 0.18 1.39 0.01
 -------- 05:00 0.04 0.20 1.40 0.01
 22.11.12 06:00 0.05 0.22 1.43 0.03
 -------- 07:00 0.05 0.22 1.43 0.04
 -------- 08:00 0.06 0.24 1.46 0.07
 -------- 09:00 0.11 0.26 1.51 0.14
 -------- 10:00 0.12 0.28 1.54 0.19
 22.11.12 11:00 0.10 0.29 1.52 0.15
 -------- 12:00 0.11 0.34 1.50 0.16
 -------- 13:00 0.08 0.37 1.45 0.11
 -------- 14:00 0.06 0.28 1.40 0.03
 -------- 15:00 0.06 0.29 1.40 0.02
 22.11.12 16:00 0.07 0.29 1.39 0.02
 -------- 17:00 0.06 0.26 1.38 0.01
 -------- 18:00 0.05 0.23 1.36 0.01
 -------- 19:00 0.05 0.22 1.35 0.01
 -------- 20:00 0.06 0.23 1.38 0.01
 22.11.12 21:00 0.06 0.21 1.39 0.01
 -------- 22:00 0.05 0.20 1.39 0.01
 -------- 23:00 0.05 0.19 1.38 0.01
