 Date Time CO NO2 CHX NO
 09.01.13 12:00 0.11 0.26 1.51 0.05
 -------- 13:00 0.12 0.26 1.54 0.07
 -------- 14:00 0.16 0.26 1.57 0.07
 -------- 15:00 0.15 0.23 1.48 0.05
 -------- 16:00 0.10 0.22 1.41 0.03
 09.01.13 17:00 0.10 0.26 1.45 0.03
 -------- 18:00 0.11 0.30 1.48 0.03
 -------- 19:00 0.10 0.29 1.45 0.02
 -------- 20:00 0.11 0.29 1.45 0.03
 -------- 21:00 0.10 0.25 1.45 0.02
 09.01.13 22:00 0.10 0.22 1.41 0.01
 -------- 23:00 0.09 0.17 1.38 0.01
 -------- 00:00 0.09 0.14 1.36 0.01
 -------- 01:00 0.09 0.18 1.38 0.01
 -------- 02:00 0.08 0.14 1.37 0.00
 10.01.13 03:00 0.08 0.11 1.40 0.00
 -------- 04:00 0.09 0.14 1.40 0.00
 -------- 05:00 0.08 0.14 1.38 0.00
 -------- 06:00 0.08 0.16 1.44 0.01
 -------- 07:00 0.09 0.21 1.45 0.01
 10.01.13 08:00 0.11 0.26 1.45 0.03
 -------- 09:00 0.11 0.28 1.47 0.03
 -------- 10:00 0.12 0.28 1.47 0.04
 -------- 11:00 0.11 0.26 1.46 0.05
 -------- 12:00 0.12 0.25 1.44 0.06
 10.01.13 13:00 0.11 0.23 1.42 0.05
 -------- 14:00 0.10 0.24 1.43 0.05
 -------- 15:00 0.14 0.25 1.46 0.05
 -------- 16:00 0.15 0.26 1.46 0.04
 -------- 17:00 0.12 0.25 1.45 0.03
 10.01.13 18:00 0.11 0.25 1.46 0.03
 -------- 19:00 0.11 0.24 1.46 0.03
 -------- 20:00 0.11 0.22 1.41 0.02
 -------- 21:00 0.11 0.24 1.46 0.03
 -------- 22:00 0.11 0.28 1.45 0.04
 10.01.13 23:00 0.12 0.28 1.46 0.04
 -------- 00:00 0.09 0.28 1.47 0.04
 -------- 01:00 0.07 0.29 1.48 0.05
 -------- 02:00 0.07 0.32 1.45 0.06
 -------- 03:00 0.06 0.28 1.42 0.04
 11.01.13 04:00 0.06 0.31 1.42 0.06
 -------- 05:00 0.07 0.29 1.45 0.03
 -------- 06:00 0.07 0.30 1.45 0.05
 -------- 07:00 0.06 0.27 1.42 0.03
 -------- 08:00 0.08 0.34 1.51 0.09
 11.01.13 09:00 0.07 0.34 1.46 0.09
 -------- 10:00 0.07 0.32 1.44 0.08
 -------- 11:00 0.08 0.30 1.46 0.07
