 Date Time CO NO2 CHX NO
 26.12.12 00:00 0.05 0.28 1.49 0.03
 -------- 01:00 0.07 0.21 1.43 0.01
 -------- 02:00 0.06 0.18 1.41 0.01
 -------- 03:00 0.04 0.20 1.42 0.01
 -------- 04:00 0.02 0.17 1.42 0.01
 26.12.12 05:00 0.01 0.17 1.43 0.01
 -------- 06:00 0.00 0.21 1.44 0.01
 -------- 07:00 0.01 0.25 1.51 0.02
 -------- 08:00 0.02 0.26 1.55 0.02
 -------- 09:00 0.03 0.30 1.56 0.04
 26.12.12 10:00 0.04 0.30 1.55 0.04
 -------- 11:00 0.04 0.28 1.51 0.03
 -------- 12:00 0.04 0.25 1.50 0.03
 -------- 13:00 0.05 0.25 1.51 0.03
 -------- 14:00 0.06 0.27 1.53 0.04
 26.12.12 15:00 0.05 0.25 1.50 0.03
 -------- 16:00 0.06 0.26 1.51 0.04
 -------- 17:00 0.03 0.29 1.54 0.05
 -------- 18:00 0.05 0.31 1.56 0.06
 -------- 19:00 0.05 0.31 1.54 0.05
 26.12.12 20:00 0.03 0.27 1.49 0.03
 -------- 21:00 0.03 0.26 1.47 0.03
 -------- 22:00 0.02 0.25 1.46 0.02
 -------- 23:00 0.02 0.26 1.46 0.03
 -------- 00:00 0.03 0.25 1.46 0.02
 27.12.12 01:00 0.07 0.23 1.43 0.02
 -------- 02:00 0.06 0.21 1.40 0.01
 -------- 03:00 0.05 0.18 1.39 0.01
 -------- 04:00 0.05 0.23 1.42 0.01
 -------- 05:00 0.06 0.26 1.49 0.03
 27.12.12 06:00 0.06 0.25 1.45 0.03
 -------- 07:00 0.06 0.27 1.44 0.04
 -------- 08:00 0.07 0.28 1.47 0.04
 -------- 09:00 0.08 0.29 1.51 0.05
 -------- 10:00 0.10 0.32 1.51 0.07
 27.12.12 11:00 0.10 0.32 1.52 0.08
 -------- 12:00 0.11 0.33 1.61 0.09
 -------- 13:00 0.15 0.33 1.64 0.10
 -------- 14:00 0.13 0.34 1.57 0.13
 -------- 15:00 0.14 0.36 1.60 0.14
 27.12.12 16:00 0.16 0.36 1.70 0.17
 -------- 17:00 0.20 0.37 1.73 0.22
 -------- 18:00 0.16 0.36 1.68 0.20
 -------- 19:00 0.17 0.37 1.68 0.25
 -------- 20:00 0.16 0.33 1.62 0.19
 27.12.12 21:00 0.11 0.29 1.57 0.13
 -------- 22:00 0.07 0.26 1.49 0.08
 -------- 23:00 0.05 0.24 1.44 0.03
