 Date Time CO NO2 CHX NO
 12.12.12 12:00 0.12 0.27 1.50 0.12
 -------- 13:00 0.13 0.28 1.50 0.13
 -------- 14:00 0.13 0.27 1.48 0.12
 -------- 15:00 0.13 0.28 1.48 0.11
 -------- 16:00 0.14 0.29 1.48 0.08
 12.12.12 17:00 0.16 0.32 1.55 0.10
 -------- 18:00 0.13 0.27 1.49 0.04
 -------- 19:00 0.13 0.27 1.49 0.04
 -------- 20:00 0.13 0.23 1.47 0.03
 -------- 21:00 0.14 0.26 1.48 0.04
 12.12.12 22:00 0.13 0.25 1.48 0.04
 -------- 23:00 0.13 0.24 1.44 0.03
 -------- 00:00 0.09 0.21 1.44 0.02
 -------- 01:00 0.08 0.19 1.42 0.02
 -------- 02:00 0.08 0.17 1.41 0.01
 13.12.12 03:00 0.08 0.18 1.41 0.01
 -------- 04:00 0.07 0.16 1.38 0.01
 -------- 05:00 0.07 0.16 1.38 0.01
 -------- 06:00 0.06 0.14 1.35 0.01
 -------- 07:00 0.07 0.15 1.35 0.01
 13.12.12 08:00 0.08 0.22 1.38 0.02
 -------- 09:00 0.09 0.23 1.37 0.02
 -------- 10:00 0.07 0.22 1.37 0.02
 -------- 11:00 0.06 0.22 1.37 0.02
 -------- 12:00 0.05 0.20 1.38 0.02
 13.12.12 13:00 0.05 0.19 1.37 0.02
 -------- 14:00 0.08 0.21 1.38 0.02
 -------- 15:00 0.09 0.23 1.37 0.02
 -------- 16:00 0.09 0.25 1.38 0.02
 -------- 17:00 0.09 0.26 1.39 0.02
 13.12.12 18:00 0.08 0.24 1.39 0.02
 -------- 19:00 0.07 0.23 1.38 0.02
 -------- 20:00 0.07 0.22 1.38 0.02
 -------- 21:00 0.06 0.21 1.38 0.02
 -------- 22:00 0.06 0.23 1.38 0.02
 13.12.12 23:00 0.06 0.23 1.38 0.02
 -------- 00:00 0.05 0.22 1.38 0.01
 -------- 01:00 0.05 0.19 1.37 0.02
 -------- 02:00 0.05 0.19 1.37 0.01
 -------- 03:00 0.05 0.17 1.37 0.01
 14.12.12 04:00 0.05 0.17 1.37 0.01
 -------- 05:00 0.06 0.16 1.37 0.01
 -------- 06:00 0.06 0.18 1.38 0.02
 -------- 07:00 0.07 0.22 1.40 0.02
 -------- 08:00 0.09 0.24 1.44 0.03
 14.12.12 09:00 0.09 0.24 1.42 0.02
 -------- 10:00 0.09 0.25 1.41 0.03
 -------- 11:00 0.10 0.26 1.41 0.04
