 Date Time CO NO2 CHX NO
 24.12.12 12:00 0.23 0.58 2.02 0.36
 -------- 13:00 0.15 0.53 1.74 0.33
 -------- 14:00 0.20 0.52 1.69 0.25
 -------- 15:00 0.20 0.52 1.68 0.25
 -------- 16:00 0.12 0.52 1.68 0.24
 24.12.12 17:00 0.14 0.53 1.73 0.28
 -------- 18:00 0.14 0.49 1.82 0.27
 -------- 19:00 0.13 0.47 1.80 0.23
 -------- 20:00 0.13 0.47 1.78 0.26
 -------- 21:00 0.12 0.46 1.73 0.23
 24.12.12 22:00 0.10 0.44 1.69 0.22
 -------- 23:00 0.10 0.43 1.67 0.18
 -------- 00:00 0.07 0.43 1.62 0.16
 -------- 01:00 0.07 0.41 1.56 0.09
 -------- 02:00 0.06 0.38 1.53 0.09
 25.12.12 03:00 0.06 0.37 1.51 0.08
 -------- 04:00 0.05 0.34 1.49 0.06
 -------- 05:00 0.05 0.35 1.48 0.08
 -------- 06:00 0.06 0.35 1.50 0.08
 -------- 07:00 0.07 0.38 1.52 0.13
 25.12.12 08:00 0.07 0.38 1.53 0.14
 -------- 09:00 0.06 0.37 1.53 0.12
 -------- 10:00 0.06 0.35 1.52 0.11
 -------- 11:00 0.08 0.35 1.52 0.11
 -------- 12:00 0.09 0.36 1.56 0.11
 25.12.12 13:00 0.09 0.36 1.58 0.13
 -------- 14:00 0.08 0.37 1.57 0.11
 -------- 15:00 0.06 0.33 1.59 0.08
 -------- 16:00 0.06 0.31 1.56 0.06
 -------- 17:00 0.06 0.32 1.58 0.06
 25.12.12 18:00 0.08 0.36 1.58 0.10
 -------- 19:00 0.10 0.36 1.56 0.10
 -------- 20:00 0.10 0.35 1.55 0.10
 -------- 21:00 0.09 0.35 1.53 0.11
 -------- 22:00 0.09 0.35 1.52 0.12
 25.12.12 23:00 0.09 0.35 1.51 0.11
 -------- 00:00 0.06 0.30 1.49 0.04
 -------- 01:00 0.07 0.21 1.43 0.01
 -------- 02:00 0.06 0.18 1.41 0.01
 -------- 03:00 0.04 0.20 1.42 0.01
 26.12.12 04:00 0.02 0.17 1.42 0.01
 -------- 05:00 0.01 0.17 1.43 0.01
 -------- 06:00 0.00 0.21 1.44 0.01
 -------- 07:00 0.01 0.25 1.51 0.02
 -------- 08:00 0.02 0.26 1.55 0.02
 26.12.12 09:00 0.03 0.30 1.56 0.04
 -------- 10:00 0.04 0.30 1.55 0.04
 -------- 11:00 0.04 0.28 1.51 0.03
