 Date Time CO NO2 CHX NO
 05.03.13 12:00 0.07 0.33 1.61 0.07
 -------- 13:00 0.07 0.35 1.61 0.08
 -------- 14:00 0.06 0.34 1.60 0.07
 -------- 15:00 0.08 0.38 1.57 0.08
 -------- 16:00 0.08 0.39 1.53 0.07
 05.03.13 17:00 0.08 0.38 1.51 0.06
 -------- 18:00 0.08 0.37 1.49 0.03
 -------- 19:00 0.08 0.37 1.49 0.02
 -------- 20:00 0.07 0.36 1.48 0.01
 -------- 21:00 0.09 0.42 1.51 0.01
 05.03.13 22:00 0.10 0.46 1.52 0.03
 -------- 23:00 0.11 0.45 1.54 0.04
 -------- 00:00 0.12 0.53 1.66 0.17
 -------- 01:00 0.12 0.52 1.61 0.14
 -------- 02:00 0.10 0.50 1.59 0.08
 06.03.13 03:00 0.11 0.53 1.65 0.18
 -------- 04:00 0.10 0.52 1.66 0.18
 -------- 05:00 0.09 0.52 1.63 0.18
 -------- 06:00 0.10 0.51 1.59 0.17
 -------- 07:00 0.10 0.51 1.63 0.18
 06.03.13 08:00 0.15 0.52 1.65 0.23
 -------- 09:00 0.15 0.52 1.65 0.24
 -------- 10:00 0.15 0.52 1.66 0.25
 -------- 11:00 0.15 0.48 1.64 0.22
 -------- 12:00 0.14 0.48 1.62 0.22
 06.03.13 13:00 0.12 0.46 1.58 0.19
 -------- 14:00 0.11 0.44 1.56 0.14
 -------- 15:00 0.10 0.44 1.54 0.12
 -------- 16:00 0.07 0.37 1.54 0.06
 -------- 17:00 0.04 0.30 1.51 0.03
 06.03.13 18:00 0.05 0.31 1.50 0.02
 -------- 19:00 0.05 0.34 1.49 0.01
 -------- 20:00 0.04 0.32 1.45 0.01
 -------- 21:00 0.03 0.34 1.45 0.01
 -------- 22:00 0.03 0.33 1.48 0.01
 06.03.13 23:00 0.02 0.26 1.42 0.01
 -------- 00:00 0.03 0.24 1.41 0.00
 -------- 01:00 0.05 0.18 1.40 0.00
 -------- 02:00 0.05 0.16 1.40 0.00
 -------- 03:00 0.05 0.17 1.40 0.00
 07.03.13 04:00 0.05 0.20 1.41 0.00
 -------- 05:00 0.05 0.18 1.41 0.00
 -------- 06:00 0.06 0.16 1.40 0.00
 -------- 07:00 0.06 0.23 1.41 0.00
 -------- 08:00 0.06 0.27 1.43 0.01
 07.03.13 09:00 0.06 0.27 1.44 0.01
 -------- 10:00 0.05 0.25 1.41 0.02
 -------- 11:00 0.03 0.15 1.38 0.02
