 Date Time CO NO2 CHX NO
 26.02.13 00:00 0.07 0.46 1.48 0.03
 -------- 01:00 0.08 0.42 1.48 0.02
 -------- 02:00 0.07 0.42 1.48 0.02
 -------- 03:00 0.06 0.41 1.49 0.01
 -------- 04:00 0.06 0.41 1.49 0.01
 26.02.13 05:00 0.06 0.42 1.50 0.02
 -------- 06:00 0.06 0.45 1.49 0.02
 -------- 07:00 0.09 0.54 1.50 0.09
 -------- 08:00 0.14 0.58 1.55 0.15
 -------- 09:00 0.13 0.54 1.55 0.12
 26.02.13 10:00 0.12 0.47 1.55 0.10
 -------- 11:00 0.12 0.46 1.55 0.11
 -------- 12:00 0.11 0.41 1.52 0.09
 -------- 13:00 0.09 0.38 1.51 0.07
 -------- 14:00 0.07 0.31 1.48 0.04
 26.02.13 15:00 0.06 0.25 1.45 0.03
 -------- 16:00 0.05 0.21 1.41 0.02
 -------- 17:00 0.06 0.24 1.40 0.02
 -------- 18:00 0.08 0.27 1.41 0.01
 -------- 19:00 0.08 0.30 1.42 0.01
 26.02.13 20:00 0.08 0.29 1.41 0.01
 -------- 21:00 0.09 0.32 1.42 0.01
 -------- 22:00 0.08 0.27 1.40 0.01
 -------- 23:00 0.07 0.26 1.39 0.01
 -------- 00:00 0.04 0.24 1.39 0.01
 27.02.13 01:00 0.04 0.19 1.39 0.01
 -------- 02:00 0.03 0.17 1.38 0.00
 -------- 03:00 0.03 0.17 1.38 0.00
 -------- 04:00 0.03 0.18 1.38 0.00
 -------- 05:00 0.03 0.20 1.39 0.00
 27.02.13 06:00 0.03 0.17 1.39 0.00
 -------- 07:00 0.04 0.22 1.39 0.01
 -------- 08:00 0.04 0.25 1.40 0.01
 -------- 09:00 0.04 0.27 1.42 0.01
 -------- 10:00 0.04 0.24 1.43 0.01
 27.02.13 11:00 0.04 0.29 1.45 0.02
 -------- 12:00 0.03 0.23 1.43 0.01
 -------- 13:00 0.03 0.19 1.42 0.01
 -------- 14:00 0.03 0.19 1.42 0.01
 -------- 15:00 0.04 0.25 1.42 0.02
 27.02.13 16:00 0.03 0.23 1.44 0.01
 -------- 17:00 0.03 0.22 1.41 0.02
 -------- 18:00 0.04 0.25 1.41 0.01
 -------- 19:00 0.04 0.24 1.40 0.01
 -------- 20:00 0.05 0.28 1.43 0.01
 27.02.13 21:00 0.05 0.30 1.43 0.01
 -------- 22:00 0.06 0.26 1.42 0.01
 -------- 23:00 0.08 0.40 1.50 0.01
