 Date Time CO NO2 CHX NO
 04.10.12 00:00 0.07 0.25 1.56 0.08
 -------- 01:00 0.10 0.26 1.58 0.11
 -------- 02:00 0.08 0.26 1.57 0.08
 -------- 03:00 0.10 0.26 1.60 0.11
 -------- 04:00 0.14 0.27 1.81 0.22
 04.10.12 05:00 0.15 0.25 1.94 0.25
 -------- 06:00 0.10 0.24 1.74 0.18
 -------- 07:00 0.11 0.22 1.85 0.22
 -------- 08:00 0.13 0.22 1.72 0.25
 -------- 09:00 0.10 0.23 1.61 0.18
 04.10.12 10:00 0.11 0.25 1.67 0.21
 -------- 11:00 0.08 0.23 1.54 0.09
 -------- 12:00 0.09 0.24 1.56 0.11
 -------- 13:00 0.11 0.29 1.66 0.12
 -------- 14:00 0.13 0.30 1.60 0.07
 04.10.12 15:00 0.09 0.28 1.53 0.03
 -------- 16:00 0.10 0.27 1.49 0.03
 -------- 17:00 0.08 0.23 1.46 0.01
 -------- 18:00 0.09 0.26 1.46 0.01
 -------- 19:00 0.10 0.28 1.46 0.01
 04.10.12 20:00 0.10 0.28 1.50 0.01
 -------- 21:00 0.09 0.25 1.45 0.01
 -------- 22:00 0.06 0.21 1.41 0.01
 -------- 23:00 0.03 0.20 1.38 0.01
 -------- 00:00 0.03 0.17 1.37 0.01
 05.10.12 01:00 0.02 0.12 1.35 0.01
 -------- 02:00 0.03 0.15 1.39 0.01
 -------- 03:00 0.02 0.13 1.38 0.01
 -------- 04:00 0.02 0.13 1.40 0.01
 -------- 05:00 0.04 0.21 1.44 0.01
 05.10.12 06:00 0.04 0.28 1.46 0.02
 -------- 07:00 0.07 0.32 1.52 0.05
 -------- 08:00 0.13 0.34 1.67 0.16
 -------- 09:00 0.16 0.36 1.68 0.22
 -------- 10:00 0.14 0.36 1.68 0.17
 05.10.12 11:00 0.14 0.35 1.63 0.16
 -------- 12:00 0.10 0.30 1.55 0.10
 -------- 13:00 0.10 0.28 1.53 0.09
 -------- 14:00 0.11 0.30 1.57 0.10
 -------- 15:00 0.15 0.33 1.58 0.10
 05.10.12 16:00 0.13 0.35 1.60 0.10
 -------- 17:00 0.10 0.30 1.50 0.03
 -------- 18:00 0.09 0.25 1.47 0.01
 -------- 19:00 0.08 0.23 1.42 0.01
 -------- 20:00 0.08 0.27 1.50 0.02
 05.10.12 21:00 0.11 0.32 1.50 0.03
 -------- 22:00 0.11 0.30 1.50 0.03
 -------- 23:00 0.10 0.28 1.44 0.02
