 Date Time CO NO2 CHX NO
 05.04.13 00:00 0.06 0.29 1.52 0.01
 -------- 01:00 0.05 0.21 1.48 0.01
 -------- 02:00 0.04 0.19 1.54 0.01
 -------- 03:00 0.03 0.17 1.52 0.01
 -------- 04:00 0.04 0.18 1.53 0.01
 05.04.13 05:00 0.03 0.19 1.55 0.01
 -------- 06:00 0.03 0.18 1.52 0.01
 -------- 07:00 0.04 0.23 1.50 0.01
 -------- 08:00 0.06 0.31 1.54 0.02
 -------- 09:00 0.07 0.39 1.55 0.04
 05.04.13 10:00 0.09 0.48 1.51 0.08
 -------- 11:00 0.07 0.46 1.48 0.09
 -------- 12:00 0.08 0.46 1.52 0.10
 -------- 13:00 0.10 0.47 1.52 0.07
 -------- 14:00 0.08 0.51 1.55 0.08
 05.04.13 15:00 0.09 0.54 1.55 0.09
 -------- 16:00 0.08 0.49 1.55 0.04
 -------- 17:00 0.07 0.51 1.57 0.04
 -------- 18:00 0.10 0.58 1.62 0.07
 -------- 19:00 0.10 0.60 1.66 0.07
 05.04.13 20:00 0.10 0.56 1.68 0.04
 -------- 21:00 0.07 0.49 1.58 0.05
 -------- 22:00 0.07 0.46 1.59 0.06
 -------- 23:00 0.09 0.49 1.60 0.09
 -------- 00:00 0.09 0.45 1.66 0.07
 06.04.13 01:00 0.11 0.32 1.56 0.02
 -------- 02:00 0.09 0.25 1.55 0.01
 -------- 03:00 0.07 0.22 1.51 0.01
 -------- 04:00 0.06 0.21 1.48 0.01
 -------- 05:00 0.05 0.18 1.48 0.01
 06.04.13 06:00 0.05 0.15 1.47 0.01
 -------- 07:00 0.07 0.15 1.46 0.01
 -------- 08:00 0.08 0.20 1.48 0.01
 -------- 09:00 0.08 0.19 1.48 0.01
 -------- 10:00 0.09 0.18 1.48 0.01
 06.04.13 11:00 0.09 0.18 1.49 0.01
 -------- 12:00 0.11 0.17 1.50 0.02
 -------- 13:00 0.10 0.19 1.50 0.01
 -------- 14:00 0.11 0.22 1.52 0.01
 -------- 15:00 0.10 0.21 1.50 0.01
 06.04.13 16:00 0.11 0.21 1.50 0.01
 -------- 17:00 0.11 0.23 1.51 0.01
 -------- 18:00 0.10 0.24 1.51 0.01
 -------- 19:00 0.11 0.30 1.52 0.01
 -------- 20:00 0.12 0.36 1.54 0.02
 06.04.13 21:00 0.12 0.38 1.57 0.02
 -------- 22:00 0.09 0.31 1.53 0.02
 -------- 23:00 0.08 0.28 1.51 0.01
