 Date Time CO NO2 CHX NO
 19.01.13 12:00 0.15 0.37 1.72 0.24
 -------- 13:00 0.17 0.38 1.74 0.27
 -------- 14:00 0.12 0.36 1.66 0.19
 -------- 15:00 0.11 0.34 1.67 0.16
 -------- 16:00 0.10 0.33 1.67 0.13
 19.01.13 17:00 0.10 0.32 1.67 0.09
 -------- 18:00 0.10 0.33 1.69 0.11
 -------- 19:00 0.12 0.34 1.70 0.14
 -------- 20:00 0.14 0.35 1.73 0.18
 -------- 21:00 0.16 0.35 1.77 0.21
 19.01.13 22:00 0.23 0.38 1.87 0.30
 -------- 23:00 0.26 0.38 1.90 0.32
 -------- 00:00 0.16 0.35 1.81 0.24
 -------- 01:00 0.21 0.36 1.92 0.27
 -------- 02:00 0.23 0.38 2.09 0.33
 20.01.13 03:00 0.21 0.38 2.11 0.33
 -------- 04:00 0.19 0.42 2.34 0.39
 -------- 05:00 0.19 0.44 2.14 0.38
 -------- 06:00 0.21 0.44 2.21 0.39
 -------- 07:00 0.17 0.43 2.23 0.29
 20.01.13 08:00 0.18 0.43 2.35 0.30
 -------- 09:00 0.20 0.46 2.15 0.36
 -------- 10:00 0.20 0.47 2.02 0.41
 -------- 11:00 0.20 0.48 2.37 0.37
 -------- 12:00 0.22 0.48 2.71 0.38
 20.01.13 13:00 0.21 0.47 2.55 0.35
 -------- 14:00 0.27 0.52 2.31 0.41
 -------- 15:00 0.22 0.51 2.09 0.37
 -------- 16:00 0.23 0.51 2.00 0.39
 -------- 17:00 0.19 0.47 1.94 0.33
 20.01.13 18:00 0.19 0.46 1.97 0.33
 -------- 19:00 0.16 0.43 1.95 0.28
 -------- 20:00 0.15 0.43 1.92 0.26
 -------- 21:00 0.11 0.39 1.75 0.19
 -------- 22:00 0.07 0.35 1.59 0.12
 20.01.13 23:00 0.07 0.34 1.61 0.11
 -------- 00:00 0.08 0.33 1.63 0.11
 -------- 01:00 0.09 0.31 1.58 0.08
 -------- 02:00 0.09 0.29 1.59 0.07
 -------- 03:00 0.08 0.26 1.56 0.05
 21.01.13 04:00 0.09 0.26 1.58 0.06
 -------- 05:00 0.09 0.26 1.60 0.07
 -------- 06:00 0.06 0.27 1.59 0.10
 -------- 07:00 0.08 0.28 1.63 0.12
 -------- 08:00 0.13 0.30 1.65 0.17
 21.01.13 09:00 0.14 0.34 1.96 0.22
 -------- 10:00 0.12 0.32 1.87 0.17
 -------- 11:00 0.11 0.28 1.82 0.15
