 Date Time CO NO2 CHX NO
 17.01.13 15:00 0.06 0.19 1.40 0.02
 -------- 16:00 0.07 0.23 1.41 0.02
 -------- 17:00 0.07 0.21 1.40 0.02
 -------- 18:00 0.07 0.22 1.41 0.02
 -------- 19:00 0.07 0.22 1.42 0.01
 17.01.13 20:00 0.07 0.23 1.43 0.01
 -------- 21:00 0.08 0.24 1.45 0.01
 -------- 22:00 0.07 0.21 1.41 0.01
 -------- 23:00 0.07 0.20 1.41 0.01
 -------- 00:00 0.06 0.20 1.40 0.01
 18.01.13 01:00 0.04 0.20 1.40 0.01
 -------- 02:00 0.05 0.20 1.40 0.01
 -------- 03:00 0.04 0.19 1.41 0.01
 -------- 04:00 0.05 0.16 1.40 0.01
 -------- 05:00 0.05 0.18 1.41 0.01
 18.01.13 06:00 0.06 0.19 1.42 0.01
 -------- 07:00 0.07 0.21 1.43 0.01
 -------- 08:00 0.09 0.26 1.47 0.02
 -------- 09:00 0.09 0.27 1.48 0.02
 -------- 10:00 0.12 0.29 1.51 0.04
 18.01.13 11:00 0.09 0.26 1.49 0.04
 -------- 12:00 0.09 0.25 1.49 0.05
 -------- 13:00 0.09 0.25 1.48 0.05
 -------- 14:00 0.14 0.25 1.59 0.05
 -------- 15:00 0.10 0.27 1.50 0.06
 18.01.13 16:00 0.10 0.30 1.51 0.06
 -------- 17:00 0.10 0.31 1.51 0.06
 -------- 18:00 0.10 0.29 1.50 0.03
 -------- 19:00 0.13 0.29 1.50 0.03
 -------- 20:00 0.14 0.29 1.50 0.03
 18.01.13 21:00 0.13 0.29 1.50 0.03
 -------- 22:00 0.13 0.29 1.50 0.03
 -------- 23:00 0.13 0.30 1.56 0.05
 -------- 00:00 0.10 0.30 1.55 0.06
 -------- 01:00 0.10 0.28 1.53 0.04
 19.01.13 02:00 0.11 0.29 1.53 0.06
 -------- 03:00 0.13 0.29 1.55 0.07
 -------- 04:00 0.11 0.29 1.54 0.08
 -------- 05:00 0.11 0.30 1.58 0.11
 -------- 06:00 0.13 0.33 1.66 0.18
 19.01.13 07:00 0.14 0.36 1.77 0.25
 -------- 08:00 0.14 0.38 1.85 0.28
 -------- 09:00 0.15 0.37 1.73 0.24
 -------- 10:00 0.15 0.37 1.72 0.24
 -------- 11:00 0.15 0.37 1.70 0.24
 19.01.13 12:00 0.14 0.36 1.71 0.23
 -------- 13:00 0.17 0.38 1.74 0.27
 -------- 14:00 0.12 0.36 1.66 0.19
