 Date Time CO NO2 CHX NO
 12.04.13 12:00 0.08 0.57 1.63 0.15
 -------- 13:00 0.04 0.27 1.44 0.04
 -------- 14:00 0.04 0.23 1.43 0.03
 -------- 15:00 0.04 0.21 1.41 0.02
 -------- 16:00 0.05 0.21 1.41 0.02
 12.04.13 17:00 0.05 0.21 1.41 0.01
 -------- 18:00 0.05 0.26 1.42 0.02
 -------- 19:00 0.06 0.27 1.44 0.02
 -------- 20:00 0.07 0.36 1.47 0.02
 -------- 21:00 0.09 0.45 1.47 0.02
 12.04.13 22:00 0.11 0.50 1.49 0.02
 -------- 23:00 0.12 0.63 1.53 0.05
 -------- 00:00 0.11 0.70 1.60 0.09
 -------- 01:00 0.14 0.70 1.59 0.11
 -------- 02:00 0.15 0.70 1.62 0.13
 13.04.13 03:00 0.13 0.68 1.67 0.13
 -------- 04:00 0.12 0.63 1.82 0.07
 -------- 05:00 0.12 0.61 1.73 0.06
 -------- 06:00 0.09 0.60 1.70 0.07
 -------- 07:00 0.08 0.59 1.68 0.09
 13.04.13 08:00 0.08 0.54 1.65 0.10
 -------- 09:00 0.09 0.54 1.64 0.12
 -------- 10:00 0.07 0.47 1.60 0.08
 -------- 11:00 0.05 0.38 1.52 0.07
 -------- 12:00 0.04 0.23 1.43 0.03
 13.04.13 13:00 0.01 0.25 1.44 0.03
 -------- 14:00 0.00 0.23 1.42 0.02
 -------- 15:00 0.00 0.22 1.46 0.02
 -------- 16:00 0.01 0.26 1.44 0.02
 -------- 17:00 0.02 0.22 1.44 0.02
 13.04.13 18:00 0.01 0.21 1.43 0.01
 -------- 19:00 0.02 0.21 1.43 0.01
 -------- 20:00 0.02 0.31 1.44 0.01
 -------- 21:00 0.05 0.50 1.53 0.01
 -------- 22:00 0.05 0.56 1.56 0.02
 13.04.13 23:00 0.03 0.50 1.51 0.02
 -------- 00:00 0.03 0.47 1.47 0.03
 -------- 01:00 0.09 0.49 1.53 0.02
 -------- 02:00 0.11 0.47 1.53 0.03
 -------- 03:00 0.12 0.47 1.54 0.03
 14.04.13 04:00 0.12 0.44 1.53 0.03
 -------- 05:00 0.11 0.44 1.51 0.02
 -------- 06:00 0.11 0.40 1.50 0.02
 -------- 07:00 0.11 0.44 1.51 0.02
 -------- 08:00 0.11 0.43 1.52 0.03
 14.04.13 09:00 0.12 0.44 1.49 0.05
 -------- 10:00 0.13 0.35 1.48 0.04
 -------- 11:00 0.11 0.26 1.46 0.03
