 Date Time CO NO2 CHX NO
 03.03.13 12:00 0.11 0.42 1.54 0.12
 -------- 13:00 0.14 0.34 1.52 0.08
 -------- 14:00 0.08 0.25 1.45 0.04
 -------- 15:00 0.10 0.30 1.49 0.06
 -------- 16:00 0.08 0.29 1.45 0.04
 03.03.13 17:00 0.06 0.22 1.41 0.02
 -------- 18:00 0.06 0.20 1.42 0.01
 -------- 19:00 0.07 0.23 1.44 0.01
 -------- 20:00 0.06 0.20 1.45 0.01
 -------- 21:00 0.05 0.20 1.46 0.01
 03.03.13 22:00 0.05 0.21 1.43 0.01
 -------- 23:00 0.05 0.19 1.43 0.01
 -------- 00:00 0.04 0.17 1.50 0.01
 -------- 01:00 0.05 0.13 1.43 0.00
 -------- 02:00 0.05 0.13 1.38 0.00
 04.03.13 03:00 0.05 0.14 1.39 0.00
 -------- 04:00 0.05 0.14 1.38 0.00
 -------- 05:00 0.05 0.15 1.39 0.00
 -------- 06:00 0.06 0.16 1.40 0.00
 -------- 07:00 0.06 0.17 1.41 0.01
 04.03.13 08:00 0.08 0.19 1.44 0.01
 -------- 09:00 0.09 0.23 1.46 0.01
 -------- 10:00 0.09 0.21 1.46 0.02
 -------- 11:00 0.09 0.20 1.45 0.02
 -------- 12:00 0.08 0.17 1.42 0.02
 04.03.13 13:00 0.07 0.14 1.41 0.02
 -------- 14:00 0.06 0.11 1.40 0.01
 -------- 15:00 0.05 0.09 1.39 0.01
 -------- 16:00 0.06 0.10 1.40 0.01
 -------- 17:00 0.07 0.13 1.41 0.01
 04.03.13 18:00 0.06 0.17 1.41 0.01
 -------- 19:00 0.07 0.23 1.43 0.01
 -------- 20:00 0.08 0.23 1.44 0.01
 -------- 21:00 0.08 0.25 1.43 0.01
 -------- 22:00 0.08 0.24 1.42 0.01
 04.03.13 23:00 0.08 0.31 1.44 0.01
 -------- 00:00 0.06 0.31 1.45 0.01
 -------- 01:00 0.06 0.36 1.47 0.02
 -------- 02:00 0.05 0.27 1.44 0.01
 -------- 03:00 0.05 0.28 1.44 0.01
 05.03.13 04:00 0.06 0.31 1.45 0.01
 -------- 05:00 0.06 0.34 1.52 0.01
 -------- 06:00 0.09 0.41 1.66 0.05
 -------- 07:00 0.15 0.47 1.74 0.13
 -------- 08:00 0.19 0.50 1.94 0.22
 05.03.13 09:00 0.15 0.47 2.04 0.17
 -------- 10:00 0.14 0.42 1.78 0.13
 -------- 11:00 0.12 0.39 1.63 0.11
