 Date Time CO NO2 CHX NO
 26.10.12 00:00 0.02 0.15 1.40 0.01
 -------- 01:00 0.03 0.13 1.40 0.01
 -------- 02:00 0.03 0.10 1.39 0.01
 -------- 03:00 0.03 0.11 1.44 0.01
 -------- 04:00 0.03 0.11 1.43 0.01
 26.10.12 05:00 0.03 0.12 1.43 0.01
 -------- 06:00 0.03 0.11 1.40 0.01
 -------- 07:00 0.04 0.14 1.40 0.01
 -------- 08:00 0.05 0.21 1.45 0.02
 -------- 09:00 0.06 0.23 1.48 0.03
 26.10.12 10:00 0.07 0.23 1.48 0.02
 -------- 11:00 0.07 0.22 1.49 0.03
 -------- 12:00 0.06 0.22 1.53 0.03
 -------- 13:00 0.05 0.17 1.42 0.02
 -------- 14:00 0.04 0.15 1.40 0.02
 26.10.12 15:00 0.05 0.15 1.40 0.02
 -------- 16:00 0.05 0.16 1.41 0.02
 -------- 17:00 0.05 0.15 1.41 0.01
 -------- 18:00 0.06 0.16 1.41 0.01
 -------- 19:00 0.09 0.18 1.43 0.01
 26.10.12 20:00 0.09 0.18 1.42 0.01
 -------- 21:00 0.09 0.21 1.44 0.01
 -------- 22:00 0.07 0.21 1.43 0.01
 -------- 23:00 0.07 0.15 1.40 0.01
 -------- 00:00 0.04 0.12 1.39 0.01
 27.10.12 01:00 0.05 0.11 1.38 0.01
 -------- 02:00 0.05 0.12 1.39 0.01
 -------- 03:00 0.04 0.11 1.39 0.01
 -------- 04:00 0.05 0.11 1.39 0.00
 -------- 05:00 0.05 0.11 1.40 0.00
 27.10.12 06:00 0.05 0.10 1.40 0.00
 -------- 07:00 0.04 0.09 1.40 0.00
 -------- 08:00 0.05 0.14 1.42 0.01
 -------- 09:00 0.05 0.16 1.43 0.01
 -------- 10:00 0.05 0.15 1.44 0.01
 27.10.12 11:00 0.04 0.13 1.43 0.02
 -------- 12:00 0.05 0.14 1.43 0.02
 -------- 13:00 0.04 0.11 1.42 0.01
 -------- 14:00 0.05 0.10 1.42 0.02
 -------- 15:00 0.06 0.13 1.43 0.02
 27.10.12 16:00 0.07 0.16 1.44 0.02
 -------- 17:00 0.07 0.17 1.43 0.01
 -------- 18:00 0.09 0.21 1.46 0.01
 -------- 19:00 0.09 0.25 1.47 0.01
 -------- 20:00 0.09 0.29 1.48 0.02
 27.10.12 21:00 0.09 0.27 1.47 0.02
 -------- 22:00 0.07 0.22 1.45 0.01
 -------- 23:00 0.07 0.21 1.43 0.01
