 Date Time CO NO2 CHX NO
 29.12.12 00:00 0.03 0.17 1.35 0.01
 -------- 01:00 0.03 0.14 1.33 0.01
 -------- 02:00 0.02 0.13 1.32 0.01
 -------- 03:00 0.02 0.13 1.33 0.01
 -------- 04:00 0.02 0.14 1.34 0.01
 29.12.12 05:00 0.02 0.12 1.33 0.01
 -------- 06:00 0.02 0.13 1.33 0.01
 -------- 07:00 0.03 0.15 1.34 0.01
 -------- 08:00 0.03 0.18 1.36 0.01
 -------- 09:00 0.04 0.20 1.37 0.01
 29.12.12 10:00 0.06 0.20 1.38 0.01
 -------- 11:00 0.06 0.20 1.37 0.01
 -------- 12:00 0.06 0.20 1.36 0.02
 -------- 13:00 0.07 0.19 1.35 0.02
 -------- 14:00 0.07 0.20 1.36 0.02
 29.12.12 15:00 0.08 0.21 1.37 0.02
 -------- 16:00 0.08 0.17 1.35 0.01
 -------- 17:00 0.10 0.16 1.37 0.01
 -------- 18:00 0.10 0.15 1.36 0.01
 -------- 19:00 0.10 0.17 1.36 0.01
 29.12.12 20:00 0.10 0.14 1.35 0.02
 -------- 21:00 0.10 0.14 1.36 0.01
 -------- 22:00 0.10 0.14 1.35 0.01
 -------- 23:00 0.10 0.10 1.34 0.00
 -------- 00:00 0.09 0.12 1.37 0.01
 30.12.12 01:00 0.08 0.14 1.37 0.01
 -------- 02:00 0.09 0.13 1.37 0.01
 -------- 03:00 0.08 0.11 1.35 0.01
 -------- 04:00 0.08 0.10 1.35 0.00
 -------- 05:00 0.08 0.09 1.35 0.00
 30.12.12 06:00 0.08 0.09 1.36 0.00
 -------- 07:00 0.08 0.11 1.36 0.00
 -------- 08:00 0.09 0.12 1.36 0.01
 -------- 09:00 0.11 0.17 1.39 0.01
 -------- 10:00 0.10 0.18 1.38 0.01
 30.12.12 11:00 0.10 0.16 1.39 0.02
 -------- 12:00 0.10 0.15 1.38 0.01
 -------- 13:00 0.11 0.17 1.40 0.02
 -------- 14:00 0.12 0.20 1.42 0.03
 -------- 15:00 0.12 0.21 1.42 0.03
 30.12.12 16:00 0.13 0.25 1.44 0.03
 -------- 17:00 0.12 0.26 1.42 0.02
 -------- 18:00 0.11 0.28 1.43 0.03
 -------- 19:00 0.13 0.29 1.46 0.05
 -------- 20:00 0.11 0.29 1.47 0.06
 30.12.12 21:00 0.12 0.29 1.55 0.05
 -------- 22:00 0.12 0.29 1.64 0.07
 -------- 23:00 0.13 0.29 1.66 0.09
