 Date Time CO NO2 CHX NO
 28.02.13 00:00 0.19 0.34 ---- 0.35
 -------- 01:00 0.19 0.33 ---- 0.29
 -------- 02:00 0.15 0.24 ---- 0.18
 -------- 03:00 0.11 0.12 ---- 0.03
 -------- 04:00 0.10 0.13 ---- 0.04
 28.02.13 05:00 0.11 0.13 ---- 0.05
 -------- 06:00 0.13 0.17 ---- 0.10
 -------- 07:00 0.10 0.17 ---- 0.09
 -------- 08:00 0.09 0.15 ---- 0.06
 -------- 09:00 0.14 0.21 ---- 0.14
 28.02.13 10:00 0.11 0.18 ---- 0.09
 -------- 11:00 0.07 0.15 ---- 0.05
 -------- 12:00 0.08 0.14 ---- 0.05
 -------- 13:00 0.09 ---- ---- ----
 -------- 14:00 0.10 ---- 0.95 ----
 28.02.13 15:00 0.09 ---- 1.51 ----
 -------- 16:00 0.08 ---- 1.46 ----
 -------- 17:00 ---- 0.13 1.45 0.05
 -------- 18:00 0.02 0.21 1.54 0.06
 -------- 19:00 0.04 0.22 1.50 0.04
 28.02.13 20:00 0.02 0.17 1.45 0.01
 -------- 21:00 0.02 0.22 1.47 0.03
 -------- 22:00 0.02 0.22 1.53 0.02
 -------- 23:00 ---- 0.18 1.46 0.01
 -------- 00:00 0.02 0.20 1.47 0.03
 01.03.13 01:00 0.02 0.18 1.44 0.05
 -------- 02:00 ---- 0.15 1.45 0.03
 -------- 03:00 0.02 0.15 1.45 0.03
 -------- 04:00 ---- 0.13 1.43 0.03
 -------- 05:00 0.03 0.17 1.45 0.08
 01.03.13 06:00 0.11 0.21 1.57 0.16
 -------- 07:00 0.10 0.19 1.54 0.13
 -------- 14:00 0.13 0.19 1.72 0.18
 -------- 15:00 0.09 0.17 1.61 0.15
 -------- 16:00 0.10 0.18 2.23 0.13
 01.03.13 17:00 0.07 0.19 1.92 0.12
 -------- 18:00 0.08 0.19 1.55 0.09
 -------- 19:00 0.05 0.19 1.52 0.09
 -------- 20:00 0.02 0.13 1.47 0.03
 -------- 21:00 ---- 0.09 1.42 0.01
 01.03.13 22:00 ---- 0.11 1.46 0.01
 -------- 23:00 ---- 0.12 1.39 0.01
