 Date Time CO NO2 CHX NO
 17.02.13 12:00 0.13 ---- 1.80 ----
 -------- 13:00 0.19 ---- 1.63 ----
 -------- 14:00 0.14 ---- 1.59 ----
 -------- 15:00 0.14 ---- 1.66 ----
 -------- 16:00 0.18 ---- 1.74 ----
 17.02.13 17:00 0.16 ---- 1.73 ----
 -------- 18:00 0.17 ---- 1.77 ----
 -------- 19:00 0.16 ---- 1.75 ----
 -------- 20:00 0.13 ---- 1.69 ----
 -------- 21:00 0.12 ---- 1.61 ----
 17.02.13 22:00 0.10 ---- 1.52 ----
 -------- 23:00 0.12 ---- 1.52 ----
 -------- 00:00 0.10 ---- 1.49 ----
 -------- 01:00 0.12 ---- 1.53 ----
 -------- 02:00 0.11 ---- 1.52 ----
 18.02.13 03:00 0.08 ---- 1.52 ----
 -------- 04:00 0.09 ---- 1.54 ----
 -------- 05:00 0.11 ---- 1.56 ----
 -------- 06:00 0.15 ---- 1.58 ----
 -------- 07:00 0.21 ---- 1.74 ----
 18.02.13 08:00 0.09 ---- 1.67 ----
 -------- 09:00 0.11 ---- 1.60 ----
 -------- 10:00 0.17 ---- 1.62 ----
 -------- 11:00 0.13 ---- 1.68 ----
 -------- 12:00 0.11 ---- 1.57 ----
 18.02.13 13:00 0.13 ---- 1.63 ----
 -------- 14:00 0.13 ---- 1.65 ----
 -------- 15:00 0.17 ---- 1.71 ----
 -------- 16:00 0.12 ---- 1.62 ----
 -------- 17:00 0.11 ---- 1.59 ----
 18.02.13 18:00 0.13 ---- 1.58 ----
 -------- 19:00 0.12 ---- 1.61 ----
 -------- 20:00 0.11 ---- 1.63 ----
 -------- 21:00 0.11 ---- 1.63 ----
 -------- 22:00 0.09 ---- 1.62 ----
 18.02.13 23:00 0.10 ---- 1.66 ----
 -------- 00:00 0.08 ---- 1.65 ----
 -------- 01:00 0.09 ---- 1.67 ----
 -------- 02:00 0.09 ---- 1.66 ----
 -------- 03:00 0.08 ---- 1.68 ----
 19.02.13 04:00 0.06 ---- 1.61 ----
 -------- 05:00 0.07 ---- 1.59 ----
 -------- 06:00 0.25 ---- 1.99 ----
 -------- 07:00 0.37 ---- 2.35 ----
 -------- 08:00 0.36 ---- 2.08 ----
 19.02.13 09:00 0.19 ---- 1.82 ----
 -------- 10:00 0.18 ---- 1.78 ----
 -------- 11:00 0.19 ---- 1.79 ----
