 Date Time CO NO2 CHX NO
 24.11.12 00:00 0.06 ---- ---- ----
 -------- 01:00 0.11 ---- ---- ----
 -------- 02:00 0.08 ---- ---- ----
 -------- 03:00 0.04 ---- ---- ----
 -------- 04:00 0.05 ---- ---- ----
 24.11.12 05:00 0.11 ---- ---- ----
 -------- 06:00 0.13 ---- ---- ----
 -------- 07:00 0.19 ---- ---- ----
 -------- 08:00 0.21 ---- ---- ----
 -------- 09:00 0.22 ---- ---- ----
 24.11.12 10:00 0.28 ---- ---- ----
 -------- 11:00 0.16 ---- ---- ----
 -------- 12:00 0.18 ---- ---- ----
 -------- 13:00 0.21 ---- ---- ----
 -------- 14:00 0.15 ---- ---- ----
 24.11.12 15:00 0.14 ---- ---- ----
 -------- 16:00 0.12 ---- ---- ----
 -------- 17:00 0.13 ---- ---- ----
 -------- 18:00 0.13 ---- ---- ----
 -------- 19:00 0.09 ---- ---- ----
 24.11.12 20:00 0.12 ---- ---- ----
 -------- 21:00 0.09 ---- ---- ----
 -------- 22:00 0.08 ---- ---- ----
 -------- 23:00 0.07 ---- ---- ----
 -------- 00:00 0.09 ---- ---- ----
 25.11.12 01:00 0.05 ---- ---- ----
 -------- 02:00 0.05 ---- ---- ----
 -------- 03:00 0.04 ---- ---- ----
 -------- 04:00 0.04 ---- ---- ----
 -------- 05:00 0.04 ---- ---- ----
 25.11.12 06:00 0.06 ---- ---- ----
 -------- 07:00 0.11 ---- ---- ----
 -------- 08:00 0.12 ---- ---- ----
 -------- 09:00 0.15 ---- ---- ----
 -------- 10:00 0.07 ---- ---- ----
 25.11.12 11:00 0.09 ---- ---- ----
 -------- 12:00 0.08 ---- ---- ----
 -------- 13:00 0.11 ---- ---- ----
 -------- 14:00 0.09 ---- ---- ----
 -------- 15:00 0.07 ---- ---- ----
 25.11.12 16:00 0.08 ---- ---- ----
 -------- 17:00 0.07 ---- ---- ----
 -------- 18:00 0.07 ---- ---- ----
 -------- 19:00 0.06 ---- ---- ----
 -------- 20:00 0.05 ---- ---- ----
 25.11.12 21:00 0.06 ---- ---- ----
 -------- 22:00 0.07 ---- ---- ----
 -------- 23:00 0.07 ---- ---- ----
