 Date Time CO NO2 CHX NO
 14.05.13 12:00 0.15 0.10 ---- 0.02
 -------- 13:00 0.16 0.12 ---- 0.03
 -------- 14:00 0.20 0.17 ---- 0.06
 -------- 15:00 0.19 0.17 ---- 0.06
 -------- 16:00 0.21 0.22 ---- 0.09
 14.05.13 17:00 0.22 0.19 ---- 0.08
 -------- 18:00 0.17 0.11 ---- 0.03
 -------- 19:00 0.19 0.17 ---- 0.03
 -------- 20:00 0.19 0.19 ---- 0.01
 -------- 21:00 0.17 0.18 ---- 0.00
 14.05.13 22:00 0.20 0.25 ---- 0.01
 -------- 23:00 0.19 0.25 ---- 0.01
 -------- 00:00 0.21 0.35 ---- 0.02
 -------- 01:00 0.19 0.37 ---- 0.04
 -------- 02:00 0.17 0.30 ---- 0.02
 15.05.13 03:00 0.16 0.20 ---- ----
 -------- 04:00 0.16 0.15 ---- 0.00
 -------- 05:00 0.23 0.22 ---- 0.01
 -------- 06:00 0.29 0.30 ---- 0.06
 -------- 07:00 0.28 0.30 ---- 0.11
 15.05.13 08:00 0.28 0.28 ---- 0.11
 -------- 09:00 0.28 0.22 ---- 0.04
 -------- 10:00 0.23 0.23 ---- 0.04
 -------- 11:00 0.23 0.26 ---- 0.04
 -------- 12:00 0.21 0.24 ---- 0.03
 15.05.13 13:00 0.19 0.19 ---- 0.03
 -------- 14:00 0.19 0.15 ---- 0.02
 -------- 15:00 0.17 0.16 ---- 0.02
 -------- 16:00 0.27 0.26 ---- 0.11
 -------- 17:00 0.27 0.30 ---- 0.05
 15.05.13 18:00 0.33 0.33 ---- 0.10
 -------- 19:00 0.43 0.39 ---- 0.27
 -------- 20:00 0.35 0.34 ---- 0.19
 -------- 21:00 0.23 0.25 ---- 0.07
 -------- 22:00 0.26 0.31 ---- 0.12
 15.05.13 23:00 0.29 0.35 ---- 0.16
 -------- 00:00 0.31 0.35 ---- 0.22
 -------- 01:00 0.22 0.35 ---- 0.08
 -------- 02:00 0.18 0.29 ---- 0.06
 -------- 03:00 0.16 0.17 ---- ----
 16.05.13 04:00 0.17 0.18 ---- 0.01
 -------- 05:00 0.21 0.22 ---- 0.02
 -------- 06:00 0.18 0.19 ---- 0.02
 -------- 07:00 0.19 0.17 ---- 0.01
 -------- 08:00 0.19 0.16 ---- 0.02
 16.05.13 09:00 0.19 0.14 ---- 0.01
 -------- 10:00 0.19 0.14 ---- 0.02
 -------- 11:00 0.19 0.16 ---- 0.02
