 Date Time CO NO2 CHX NO
 10.05.13 12:00 0.16 0.16 1.48 0.06
 -------- 13:00 0.17 0.16 1.50 0.06
 -------- 14:00 0.15 0.14 1.47 0.05
 -------- 15:00 0.17 0.16 1.48 0.07
 -------- 16:00 0.16 0.13 1.46 0.05
 10.05.13 17:00 0.16 0.13 1.45 0.04
 -------- 18:00 0.17 0.14 1.47 0.05
 -------- 19:00 0.17 0.15 1.48 0.04
 -------- 20:00 0.19 0.20 1.53 0.06
 -------- 21:00 0.22 0.24 1.59 0.07
 10.05.13 22:00 0.25 0.28 1.64 0.08
 -------- 23:00 0.21 0.23 1.58 0.05
 -------- 00:00 0.18 0.19 1.54 0.02
 -------- 01:00 0.17 0.16 1.49 0.01
 -------- 02:00 0.15 0.14 1.45 0.01
 11.05.13 03:00 0.15 0.13 1.44 0.01
 -------- 04:00 0.17 0.17 1.50 0.02
 -------- 05:00 0.29 0.28 1.71 0.23
 -------- 06:00 0.41 0.38 1.81 0.46
 -------- 07:00 0.45 0.37 1.95 0.39
 11.05.13 08:00 0.33 0.31 1.72 0.22
 -------- 09:00 0.28 0.27 1.59 0.14
 -------- 10:00 0.24 0.23 1.57 0.10
 -------- 11:00 0.23 0.23 1.61 0.09
 -------- 12:00 0.19 0.16 1.48 0.05
 11.05.13 13:00 0.17 0.15 1.46 0.06
 -------- 14:00 0.16 0.15 1.46 0.05
 -------- 15:00 0.19 0.20 1.48 0.08
 -------- 16:00 0.19 0.18 1.63 0.07
 -------- 17:00 0.21 0.21 1.61 0.08
 11.05.13 18:00 0.21 0.20 1.54 0.09
 -------- 19:00 0.26 0.25 1.60 0.09
 -------- 20:00 0.18 0.17 1.49 0.03
 -------- 21:00 0.21 0.24 1.59 0.04
 -------- 22:00 0.58 0.43 2.03 0.43
 11.05.13 23:00 0.53 0.41 2.15 0.45
 -------- 00:00 0.37 0.36 1.82 0.31
 -------- 01:00 0.28 0.33 1.71 0.22
 -------- 02:00 0.23 0.27 1.67 0.12
 -------- 03:00 0.19 0.25 1.57 0.07
 12.05.13 04:00 0.33 0.33 1.82 0.24
 -------- 05:00 0.37 0.34 1.80 0.36
 -------- 06:00 0.25 0.30 1.76 0.12
 -------- 07:00 0.50 0.35 2.03 0.54
 -------- 08:00 0.34 0.32 1.85 0.24
 12.05.13 09:00 0.26 0.30 1.76 0.11
 -------- 10:00 0.21 0.25 1.62 0.09
 -------- 11:00 0.21 0.23 1.56 0.08
