 Date Time CO NO2 CHX NO
 22.03.13 12:00 0.20 0.25 1.64 0.20
 -------- 13:00 0.17 0.22 1.68 0.14
 -------- 14:00 0.13 0.20 1.60 0.12
 -------- 15:00 0.17 0.19 2.09 0.08
 -------- 16:00 0.08 0.14 1.51 0.05
 22.03.13 17:00 0.07 0.15 1.49 0.04
 -------- 18:00 0.07 0.18 1.48 0.04
 -------- 19:00 0.11 0.20 1.51 0.03
 -------- 20:00 0.10 0.23 1.54 0.02
 -------- 21:00 0.14 0.17 1.54 0.02
 22.03.13 22:00 0.12 0.17 1.57 0.02
 -------- 23:00 0.07 0.16 1.45 0.01
 -------- 00:00 0.07 0.11 1.46 0.01
 -------- 01:00 0.07 0.11 1.51 0.00
 -------- 02:00 0.06 0.11 1.44 0.00
 23.03.13 03:00 0.06 0.12 1.44 0.00
 -------- 04:00 0.06 0.10 1.44 0.01
 -------- 05:00 0.07 0.11 1.46 0.01
 -------- 06:00 0.08 0.15 1.50 0.01
 -------- 07:00 0.06 0.18 1.49 0.02
 23.03.13 08:00 0.09 0.22 1.59 0.06
 -------- 09:00 0.09 0.20 1.55 0.07
 -------- 10:00 0.10 0.18 1.55 0.07
 -------- 11:00 0.09 0.21 1.54 0.13
 -------- 12:00 0.13 0.28 1.52 0.26
 23.03.13 13:00 0.11 0.20 1.52 0.11
 -------- 14:00 0.07 0.10 1.46 0.04
 -------- 15:00 0.06 0.08 1.44 0.02
 -------- 16:00 0.04 0.06 1.42 0.01
 -------- 17:00 0.04 0.07 1.42 0.01
 23.03.13 18:00 0.04 0.07 1.42 0.01
 -------- 19:00 0.04 0.09 1.43 0.01
 -------- 20:00 0.03 0.08 1.41 0.00
 -------- 21:00 0.03 0.08 1.41 0.00
 -------- 22:00 0.03 0.07 1.41 0.00
 23.03.13 23:00 0.03 0.07 1.41 0.00
 -------- 00:00 0.03 0.07 1.42 0.00
 -------- 01:00 0.02 0.08 1.45 0.01
 -------- 02:00 0.02 0.05 1.44 0.00
 -------- 03:00 0.02 0.05 1.41 0.00
 24.03.13 04:00 0.02 0.05 1.42 0.00
 -------- 05:00 0.02 0.06 1.44 0.00
 -------- 06:00 0.03 0.06 1.43 0.00
 -------- 07:00 0.05 0.04 1.41 0.01
 -------- 08:00 0.04 0.04 1.42 0.01
 24.03.13 09:00 0.04 0.05 1.39 0.01
 -------- 10:00 0.05 0.05 1.40 0.01
 -------- 11:00 0.05 0.05 1.40 0.01
