 Date Time CO NO2 CHX NO
 04.03.13 00:00 0.04 0.09 1.42 0.03
 -------- 01:00 0.05 0.08 1.43 0.00
 -------- 02:00 0.03 0.07 1.43 ----
 -------- 03:00 0.02 0.06 1.41 ----
 -------- 04:00 0.03 0.05 1.42 ----
 04.03.13 05:00 0.04 0.06 1.44 0.00
 -------- 06:00 0.06 0.10 1.46 0.01
 -------- 07:00 0.09 0.15 1.58 0.01
 -------- 08:00 0.09 0.18 1.56 0.02
 -------- 09:00 0.10 0.23 1.61 0.06
 04.03.13 10:00 0.09 0.21 1.52 0.07
 -------- 11:00 0.08 0.20 1.52 0.08
 -------- 12:00 0.08 0.17 1.51 0.07
 -------- 13:00 0.06 0.15 1.50 0.05
 -------- 14:00 0.07 0.12 1.50 0.04
 04.03.13 15:00 0.07 0.10 1.46 0.03
 -------- 16:00 0.05 0.07 1.43 0.02
 -------- 17:00 0.07 0.08 1.44 0.01
 -------- 18:00 0.07 0.10 1.45 0.01
 -------- 19:00 0.06 0.11 1.45 0.01
 04.03.13 20:00 0.09 0.13 1.46 0.01
 -------- 21:00 0.07 0.12 1.47 0.00
 -------- 22:00 0.08 0.13 1.46 0.01
 -------- 23:00 0.06 0.14 1.46 0.00
 -------- 00:00 0.06 0.18 1.48 0.01
 05.03.13 01:00 0.05 0.17 1.49 0.00
 -------- 02:00 0.06 0.17 1.55 0.00
 -------- 03:00 0.07 0.26 1.55 0.04
 -------- 04:00 0.06 0.28 1.52 0.03
 -------- 05:00 0.09 0.29 1.56 0.05
 05.03.13 06:00 0.19 0.30 1.81 0.17
 -------- 07:00 0.48 0.39 2.16 0.81
 -------- 15:00 0.09 0.31 1.64 0.29
 -------- 16:00 0.07 0.28 1.63 0.20
 -------- 17:00 0.04 0.26 1.57 0.15
 05.03.13 18:00 0.03 0.26 1.57 0.13
 -------- 19:00 0.09 0.33 1.56 0.12
 -------- 20:00 0.19 0.36 1.69 0.32
 -------- 21:00 0.26 0.36 1.73 0.52
 -------- 22:00 0.19 0.34 1.68 0.37
 05.03.13 23:00 0.10 0.32 1.64 0.17
