 Date Time CO NO2 CHX NO
 25.11.12 12:00 0.09 ---- ---- ----
 -------- 13:00 0.11 ---- ---- ----
 -------- 14:00 0.09 ---- ---- ----
 -------- 15:00 0.07 ---- ---- ----
 -------- 16:00 0.08 ---- ---- ----
 25.11.12 17:00 0.07 ---- ---- ----
 -------- 18:00 0.07 ---- ---- ----
 -------- 19:00 0.06 ---- ---- ----
 -------- 20:00 0.05 ---- ---- ----
 -------- 21:00 0.06 ---- ---- ----
 25.11.12 22:00 0.07 ---- ---- ----
 -------- 23:00 0.07 ---- ---- ----
 -------- 00:00 0.05 ---- ---- ----
 -------- 01:00 0.02 ---- ---- ----
 -------- 02:00 0.02 ---- ---- ----
 26.11.12 03:00 0.02 ---- ---- ----
 -------- 04:00 0.03 ---- ---- ----
 -------- 05:00 0.05 ---- ---- ----
 -------- 06:00 0.05 ---- ---- ----
 -------- 07:00 0.09 ---- ---- ----
 26.11.12 08:00 0.15 ---- ---- ----
 -------- 09:00 0.16 ---- ---- ----
 -------- 10:00 0.17 ---- ---- ----
 -------- 11:00 0.23 ---- ---- ----
 -------- 12:00 0.33 ---- ---- ----
 26.11.12 13:00 0.26 ---- ---- ----
 -------- 14:00 0.32 ---- ---- ----
 -------- 15:00 0.24 ---- ---- ----
 -------- 16:00 0.25 ---- ---- ----
 -------- 17:00 0.22 0.32 ---- 0.33
 26.11.12 18:00 0.11 0.09 ---- 0.20
 -------- 19:00 0.11 0.05 ---- 0.14
 -------- 20:00 0.09 0.04 ---- 0.13
 -------- 21:00 0.08 0.04 ---- 0.12
 -------- 22:00 0.07 0.03 ---- 0.11
 26.11.12 23:00 0.08 0.03 ---- 0.15
 -------- 00:00 0.08 0.02 ---- 0.14
 -------- 01:00 0.06 0.02 ---- 0.12
 -------- 02:00 0.05 0.03 ---- 0.11
 -------- 03:00 0.05 0.02 ---- 0.07
 27.11.12 04:00 0.05 0.02 ---- 0.07
 -------- 05:00 0.07 0.02 ---- 0.09
 -------- 06:00 0.11 0.02 ---- 0.11
 -------- 07:00 0.17 0.05 ---- 0.17
 -------- 08:00 0.17 0.06 ---- 0.22
 27.11.12 09:00 0.15 0.05 ---- 0.20
 -------- 10:00 0.17 0.05 ---- 0.26
 -------- 11:00 0.15 0.04 ---- 0.20
