 Date Time CO NO2 CHX NO
 28.04.13 00:00 0.16 0.19 1.51 0.01
 -------- 01:00 0.16 0.13 1.45 0.01
 -------- 02:00 0.15 0.10 1.44 0.00
 -------- 03:00 0.19 0.14 1.57 0.01
 -------- 04:00 0.17 0.11 1.50 0.01
 28.04.13 05:00 0.16 0.10 1.58 0.01
 -------- 06:00 0.17 0.13 1.57 0.00
 -------- 07:00 0.18 0.15 1.56 0.02
 -------- 08:00 0.19 0.15 1.51 0.02
 -------- 09:00 0.23 0.17 1.64 0.06
 28.04.13 10:00 0.25 0.19 1.64 0.09
 -------- 11:00 0.22 0.18 1.56 0.07
 -------- 12:00 0.25 0.23 1.67 0.13
 -------- 13:00 0.20 0.23 1.67 0.05
 -------- 14:00 0.24 0.26 1.66 0.09
 28.04.13 15:00 0.21 0.26 1.72 0.05
 -------- 16:00 0.24 0.28 1.69 0.06
 -------- 17:00 0.28 0.28 1.78 0.08
 -------- 18:00 0.33 0.32 1.72 0.13
 -------- 19:00 0.28 0.29 1.59 0.08
 28.04.13 20:00 0.23 0.24 1.55 0.02
 -------- 21:00 0.23 0.24 1.57 0.02
 -------- 22:00 0.21 0.28 1.58 0.03
 -------- 23:00 0.18 0.23 1.54 0.01
 -------- 00:00 0.17 0.19 1.49 0.01
 29.04.13 01:00 0.15 0.15 1.44 0.01
 -------- 02:00 0.17 0.18 1.49 0.01
 -------- 03:00 0.16 0.16 1.56 0.00
 -------- 04:00 0.18 0.21 1.57 0.02
 -------- 05:00 0.23 0.26 1.61 0.08
 29.04.13 06:00 0.28 0.26 1.64 0.08
 -------- 07:00 0.27 0.24 1.61 0.07
 -------- 08:00 0.25 0.23 1.56 0.08
 -------- 09:00 0.19 0.16 1.47 0.04
 -------- 10:00 0.18 0.11 1.46 0.02
 29.04.13 11:00 0.19 0.15 1.72 0.05
 -------- 12:00 0.20 0.14 1.87 0.04
 -------- 13:00 0.16 0.12 1.54 0.05
 -------- 14:00 0.19 0.14 1.52 0.08
 -------- 15:00 0.17 0.12 1.45 0.05
 29.04.13 16:00 0.19 0.14 1.50 0.06
 -------- 17:00 0.19 0.15 1.60 0.05
 -------- 18:00 0.21 0.18 1.68 0.08
 -------- 19:00 0.25 0.24 1.59 0.15
 -------- 20:00 0.34 0.36 1.70 0.24
 29.04.13 21:00 0.22 0.25 1.61 0.03
 -------- 22:00 0.25 0.34 1.60 0.10
 -------- 23:00 0.27 0.35 1.83 0.23
