 Date Time CO NO2 CHX NO
 12.02.13 12:00 0.06 ---- 1.44 ----
 -------- 13:00 0.07 ---- 1.42 ----
 -------- 14:00 0.07 ---- 1.43 ----
 -------- 15:00 0.11 ---- 1.45 ----
 -------- 16:00 0.07 ---- 1.49 ----
 12.02.13 17:00 0.08 ---- 1.45 ----
 -------- 18:00 0.10 ---- 1.45 ----
 -------- 19:00 0.07 ---- 1.45 ----
 -------- 20:00 0.05 ---- 1.47 ----
 -------- 21:00 0.07 ---- 1.48 ----
 12.02.13 22:00 0.05 ---- 1.47 ----
 -------- 23:00 0.04 ---- 1.46 ----
 -------- 00:00 0.06 ---- 1.48 ----
 -------- 01:00 0.05 ---- 1.47 ----
 -------- 02:00 0.04 ---- 1.48 ----
 13.02.13 03:00 0.03 ---- 1.45 ----
 -------- 04:00 0.03 ---- 1.50 ----
 -------- 05:00 0.09 ---- 1.51 ----
 -------- 06:00 0.12 ---- 1.55 ----
 -------- 07:00 0.15 ---- 1.61 ----
 13.02.13 08:00 0.09 ---- 1.58 ----
 -------- 09:00 0.10 ---- 1.52 ----
 -------- 10:00 0.11 ---- 1.51 ----
 -------- 11:00 0.22 ---- 1.65 ----
 -------- 12:00 0.12 ---- 1.54 ----
 13.02.13 13:00 0.14 ---- 1.59 ----
 -------- 14:00 0.09 ---- 1.54 ----
 -------- 15:00 0.22 ---- 2.34 ----
 -------- 16:00 0.08 ---- 1.50 ----
 -------- 17:00 0.07 ---- 1.47 ----
 13.02.13 18:00 0.09 ---- 1.51 ----
 -------- 19:00 0.39 ---- 1.90 ----
 -------- 20:00 0.22 ---- 1.62 ----
 -------- 21:00 0.20 ---- 1.65 ----
 -------- 22:00 0.14 ---- 1.59 ----
 13.02.13 23:00 0.13 ---- 1.69 ----
 -------- 00:00 0.13 ---- 1.87 ----
 -------- 01:00 0.06 ---- 1.77 ----
 -------- 02:00 0.05 ---- 1.55 ----
 -------- 03:00 0.04 ---- 1.54 ----
 14.02.13 04:00 0.05 ---- 1.60 ----
 -------- 05:00 0.07 ---- 1.74 ----
 -------- 06:00 0.11 ---- 1.88 ----
 -------- 07:00 0.14 ---- 1.76 ----
