 Date Time CO NO2 CHX NO
 15.02.13 00:00 0.06 ---- 1.58 ----
 -------- 01:00 0.07 ---- 1.66 ----
 -------- 02:00 0.08 ---- 1.69 ----
 -------- 03:00 0.05 ---- 1.64 ----
 -------- 04:00 0.04 ---- 1.62 ----
 15.02.13 05:00 0.06 ---- 1.57 ----
 -------- 06:00 0.06 ---- 1.58 ----
 -------- 07:00 0.21 ---- 1.77 ----
 -------- 08:00 0.16 ---- 1.69 ----
 -------- 09:00 0.18 ---- 1.61 ----
 15.02.13 10:00 0.12 ---- 1.55 ----
 -------- 11:00 0.14 ---- 1.58 ----
 -------- 12:00 0.15 ---- 1.81 ----
 -------- 13:00 0.17 ---- 2.10 ----
 -------- 14:00 0.17 ---- 2.07 ----
 15.02.13 15:00 0.24 ---- 2.05 ----
 -------- 16:00 0.32 ---- 2.07 ----
 -------- 17:00 0.23 ---- 2.08 ----
 -------- 18:00 0.28 ---- 2.03 ----
 -------- 19:00 0.26 ---- 2.01 ----
 15.02.13 20:00 0.27 ---- 2.07 ----
 -------- 21:00 0.21 ---- 1.97 ----
 -------- 22:00 0.21 ---- 2.01 ----
 -------- 23:00 0.13 ---- 1.75 ----
 -------- 00:00 0.09 ---- 1.73 ----
 16.02.13 01:00 0.13 ---- 1.79 ----
 -------- 02:00 0.11 ---- 1.72 ----
 -------- 03:00 0.09 ---- 1.77 ----
 -------- 04:00 0.18 ---- 1.90 ----
 -------- 05:00 0.21 ---- 1.96 ----
 16.02.13 06:00 0.43 ---- 2.26 ----
 -------- 07:00 0.38 ---- 2.13 ----
 -------- 08:00 0.21 ---- 2.06 ----
 -------- 09:00 0.17 ---- 1.85 ----
 -------- 10:00 0.24 ---- 1.82 ----
 16.02.13 11:00 0.14 ---- 1.76 ----
 -------- 12:00 0.12 ---- 1.81 ----
 -------- 13:00 0.15 ---- 1.91 ----
 -------- 14:00 0.18 ---- 2.00 ----
 -------- 15:00 0.25 ---- 2.21 ----
 16.02.13 16:00 0.23 ---- 2.04 ----
 -------- 17:00 0.20 ---- 1.91 ----
 -------- 18:00 0.11 ---- 1.71 ----
 -------- 19:00 0.07 ---- 1.60 ----
 -------- 20:00 0.07 ---- 1.59 ----
 16.02.13 21:00 0.05 ---- 1.58 ----
 -------- 22:00 0.05 ---- 1.54 ----
 -------- 23:00 0.03 ---- 1.53 ----
