 Date Time CO NO2 CHX NO
 15.11.12 12:00 0.04 0.06 1.48 0.15
 -------- 13:00 0.09 0.07 1.81 0.26
 -------- 14:00 0.10 0.07 2.76 0.25
 -------- 15:00 0.07 0.06 2.51 0.22
 -------- 16:00 0.11 0.07 2.01 0.23
 15.11.12 17:00 0.11 0.07 1.52 0.21
 -------- 18:00 0.10 0.08 1.57 0.19
 -------- 19:00 0.11 0.07 1.52 0.17
 -------- 20:00 0.05 0.05 1.48 0.12
 -------- 21:00 0.05 0.06 1.49 0.13
 15.11.12 22:00 0.02 0.02 1.41 0.07
 -------- 23:00 0.02 0.02 1.70 0.07
 -------- 00:00 ---- ---- 1.54 0.05
 -------- 01:00 ---- ---- 1.40 0.05
 -------- 02:00 ---- ---- 1.46 0.04
 16.11.12 03:00 ---- ---- 1.89 0.04
 -------- 04:00 ---- ---- 1.38 0.04
 -------- 05:00 ---- ---- 1.36 0.04
 -------- 06:00 0.02 0.02 1.37 0.06
 -------- 07:00 0.03 0.03 1.40 0.07
 16.11.12 08:00 0.02 0.04 1.39 0.06
 -------- 09:00 0.02 0.06 1.40 0.08
 -------- 10:00 0.04 0.09 1.42 0.12
 -------- 11:00 0.03 0.07 1.40 0.11
 -------- 12:00 0.03 0.05 1.40 0.09
 16.11.12 13:00 0.05 0.06 1.42 0.09
 -------- 14:00 0.05 0.07 1.39 0.11
 -------- 15:00 0.04 0.06 1.37 0.09
 -------- 16:00 0.04 0.06 1.38 0.10
 -------- 17:00 0.06 0.08 1.40 0.09
 16.11.12 18:00 0.06 0.09 1.34 0.10
 -------- 19:00 0.07 0.09 1.32 0.09
 -------- 20:00 0.04 0.07 1.25 0.07
 -------- 21:00 0.04 0.06 1.21 0.08
 -------- 22:00 0.04 0.07 1.20 0.08
 16.11.12 23:00 0.04 0.08 1.18 0.07
 -------- 00:00 0.03 0.07 1.19 0.07
 -------- 01:00 0.02 0.04 1.09 0.05
 -------- 02:00 0.02 0.05 1.15 0.06
 -------- 03:00 0.02 0.03 1.14 0.06
 17.11.12 04:00 0.02 0.01 1.09 0.05
 -------- 05:00 0.03 0.02 1.12 0.07
 -------- 06:00 0.06 0.06 1.19 0.10
 -------- 07:00 0.09 0.07 1.13 0.11
 -------- 08:00 0.09 0.10 1.13 0.14
 17.11.12 09:00 0.13 0.12 1.20 0.17
 -------- 10:00 0.14 0.10 1.23 0.19
 -------- 11:00 0.14 0.10 1.29 0.19
