 Date Time CO NO2 CHX NO
 05.05.13 12:00 0.25 0.22 1.71 0.11
 -------- 13:00 0.21 0.19 1.60 0.06
 -------- 14:00 0.21 0.17 1.56 0.05
 -------- 15:00 0.21 0.14 1.57 0.04
 -------- 16:00 0.20 0.11 1.55 0.04
 05.05.13 17:00 0.18 0.11 1.42 0.02
 -------- 18:00 0.18 0.12 1.45 0.02
 -------- 19:00 0.17 0.11 1.40 0.01
 -------- 20:00 0.16 0.10 1.44 0.01
 -------- 21:00 0.23 0.16 1.48 0.06
 05.05.13 22:00 0.21 0.16 1.49 0.08
 -------- 23:00 0.22 0.14 1.47 0.06
 -------- 00:00 0.18 0.12 1.42 0.08
 -------- 01:00 0.17 0.12 1.41 0.04
 -------- 02:00 0.16 0.09 1.42 0.01
 06.05.13 03:00 0.15 0.11 1.45 0.00
 -------- 04:00 0.16 0.17 1.72 0.02
 -------- 05:00 0.17 0.17 1.92 0.02
 -------- 06:00 0.23 0.18 1.55 0.04
 -------- 07:00 0.22 0.16 1.48 0.03
 06.05.13 08:00 0.19 0.13 1.42 0.03
 -------- 09:00 0.17 0.11 1.40 0.03
 -------- 10:00 0.18 0.10 1.44 0.03
 -------- 11:00 0.16 0.08 1.41 0.02
 -------- 12:00 0.16 0.09 1.43 0.03
 06.05.13 13:00 0.19 0.09 1.42 0.02
 -------- 14:00 0.17 0.11 1.40 0.04
 -------- 15:00 0.16 0.10 1.40 0.03
 -------- 16:00 0.19 0.11 1.42 0.03
 -------- 17:00 0.17 0.10 1.40 0.01
 06.05.13 18:00 0.18 0.11 1.40 0.02
 -------- 19:00 0.18 0.12 1.40 0.02
 -------- 20:00 0.19 0.15 1.42 0.02
 -------- 21:00 0.18 0.15 1.43 0.02
 -------- 22:00 0.18 0.16 1.42 0.03
 06.05.13 23:00 0.20 0.18 1.51 0.03
 -------- 00:00 0.17 0.16 1.45 0.02
 -------- 01:00 0.16 0.13 1.39 0.01
 -------- 02:00 0.17 0.17 1.47 0.02
 -------- 03:00 0.18 0.21 1.50 0.03
 07.05.13 04:00 0.23 0.24 1.52 0.05
 -------- 05:00 0.24 0.25 1.57 0.10
 -------- 06:00 0.33 0.26 1.63 0.17
 -------- 07:00 0.30 0.20 1.64 0.08
 -------- 08:00 0.28 0.20 1.69 0.08
 07.05.13 09:00 0.33 0.25 1.65 0.17
 -------- 10:00 0.23 0.18 1.57 0.07
 -------- 11:00 0.22 0.18 1.58 0.08
