 Date Time CO NO2 CHX NO
 26.01.13 12:00 0.15 0.11 1.76 0.34
 -------- 13:00 0.11 0.12 1.68 0.28
 -------- 14:00 0.13 0.15 1.72 0.27
 -------- 15:00 0.12 0.13 1.68 0.29
 -------- 16:00 0.15 0.16 1.73 0.35
 26.01.13 17:00 0.29 0.16 1.91 0.31
 -------- 18:00 0.11 0.13 1.69 0.21
 -------- 19:00 0.05 0.11 1.62 0.13
 -------- 20:00 0.02 0.09 1.62 0.09
 -------- 21:00 0.08 0.11 1.67 0.17
 26.01.13 22:00 0.09 0.13 1.69 0.24
 -------- 23:00 0.08 0.14 1.73 0.29
 -------- 00:00 0.06 0.12 1.67 0.21
 -------- 01:00 0.03 0.11 1.80 0.17
 -------- 02:00 0.03 0.10 1.67 0.18
 27.01.13 03:00 0.02 0.10 1.74 0.17
 -------- 04:00 0.02 0.12 1.68 0.18
 -------- 05:00 0.02 0.12 2.38 0.17
 -------- 06:00 0.04 0.13 1.99 0.21
 -------- 07:00 0.13 0.13 2.07 0.24
 27.01.13 08:00 0.23 0.15 1.94 0.38
 -------- 09:00 0.21 0.18 1.85 0.45
 -------- 10:00 0.39 0.18 2.45 0.60
 -------- 11:00 0.27 0.17 1.95 0.50
 -------- 12:00 0.22 0.14 1.84 0.41
 27.01.13 13:00 0.18 0.11 1.72 0.36
 -------- 14:00 0.19 0.11 1.77 0.36
 -------- 15:00 0.21 0.10 1.79 0.30
 -------- 16:00 0.23 0.16 1.77 0.42
 -------- 17:00 0.19 0.17 1.85 0.34
 27.01.13 18:00 0.26 0.18 1.92 0.29
 -------- 19:00 0.13 0.17 1.81 0.21
 -------- 20:00 0.09 0.17 1.75 0.14
 -------- 21:00 0.03 0.12 1.62 0.07
 -------- 22:00 0.04 0.12 1.61 0.08
 27.01.13 23:00 0.04 0.09 1.58 0.11
 -------- 00:00 0.05 0.13 1.66 0.15
 -------- 01:00 0.03 0.13 1.62 0.08
 -------- 02:00 0.03 0.13 1.67 0.07
 -------- 03:00 ---- 0.12 1.65 0.06
 28.01.13 04:00 ---- 0.08 1.60 0.05
 -------- 05:00 ---- 0.08 1.59 0.05
 -------- 06:00 0.06 0.11 1.68 0.08
 -------- 07:00 0.15 0.16 1.77 0.12
 -------- 08:00 0.19 0.15 1.74 0.13
 28.01.13 09:00 0.11 0.15 1.70 0.13
