 Date Time CO NO2 CHX NO
 22.11.12 12:00 0.30 0.19 ---- 0.44
 -------- 13:00 0.23 0.19 ---- 0.39
 -------- 14:00 0.17 0.20 ---- 0.38
 -------- 15:00 0.19 ---- ---- ----
 -------- 16:00 0.16 ---- ---- ----
 22.11.12 17:00 0.16 ---- ---- ----
 -------- 18:00 0.15 ---- ---- ----
 -------- 19:00 0.20 ---- ---- ----
 -------- 20:00 0.12 ---- ---- ----
 -------- 21:00 0.09 ---- ---- ----
 22.11.12 22:00 0.06 ---- ---- ----
 -------- 23:00 0.07 ---- ---- ----
 -------- 00:00 0.05 ---- ---- ----
 -------- 01:00 0.06 ---- ---- ----
 -------- 02:00 0.05 ---- ---- ----
 23.11.12 03:00 0.02 ---- ---- ----
 -------- 04:00 0.03 ---- ---- ----
 -------- 05:00 0.06 ---- ---- ----
 -------- 06:00 0.12 ---- ---- ----
 -------- 07:00 0.15 ---- ---- ----
 23.11.12 08:00 0.19 ---- ---- ----
 -------- 09:00 0.21 ---- ---- ----
 -------- 10:00 0.18 ---- ---- ----
 -------- 11:00 0.19 ---- ---- ----
 -------- 12:00 0.15 ---- ---- ----
 23.11.12 13:00 0.12 ---- ---- ----
 -------- 14:00 0.15 ---- ---- ----
 -------- 15:00 0.14 ---- ---- ----
 -------- 16:00 0.12 ---- ---- ----
 -------- 17:00 0.16 ---- ---- ----
 23.11.12 18:00 0.23 ---- ---- ----
 -------- 19:00 0.17 ---- ---- ----
 -------- 20:00 0.08 ---- ---- ----
 -------- 21:00 0.07 ---- ---- ----
 -------- 22:00 0.12 ---- ---- ----
 23.11.12 23:00 0.09 ---- ---- ----
 -------- 00:00 0.06 ---- ---- ----
 -------- 01:00 0.11 ---- ---- ----
 -------- 02:00 0.08 ---- ---- ----
 -------- 03:00 0.04 ---- ---- ----
 24.11.12 04:00 0.05 ---- ---- ----
 -------- 05:00 0.11 ---- ---- ----
 -------- 06:00 0.13 ---- ---- ----
 -------- 07:00 0.19 ---- ---- ----
 -------- 08:00 0.21 ---- ---- ----
 24.11.12 09:00 0.22 ---- ---- ----
 -------- 10:00 0.28 ---- ---- ----
 -------- 11:00 0.16 ---- ---- ----
