 Date Time CO NO2 CHX NO
 07.03.13 00:00 0.09 0.16 1.46 0.07
 -------- 01:00 0.07 0.13 1.44 0.03
 -------- 02:00 0.06 0.12 1.44 0.03
 -------- 03:00 0.06 0.11 1.43 0.02
 -------- 04:00 0.06 0.12 1.45 0.02
 07.03.13 05:00 0.07 0.15 1.46 0.04
 -------- 06:00 0.12 0.21 1.51 0.09
 -------- 07:00 0.11 0.19 1.50 0.07
 -------- 08:00 0.09 0.15 1.48 0.04
 -------- 09:00 0.09 0.18 1.49 0.04
 07.03.13 10:00 0.08 0.15 1.47 0.05
 -------- 11:00 0.06 0.11 1.43 0.05
 -------- 12:00 0.05 0.08 1.42 0.04
 -------- 13:00 0.04 0.07 1.40 0.03
 -------- 14:00 0.10 0.09 1.43 0.04
 07.03.13 15:00 0.06 0.09 1.42 0.04
 -------- 16:00 0.05 0.09 1.42 0.02
 -------- 17:00 0.05 0.09 1.41 0.03
 -------- 18:00 0.04 0.09 1.40 0.02
 -------- 19:00 0.06 0.12 1.42 0.02
 07.03.13 20:00 0.05 0.15 1.43 0.02
 -------- 21:00 0.06 0.16 1.44 0.02
 -------- 22:00 0.07 0.25 1.51 0.03
 -------- 23:00 0.06 0.19 1.45 0.02
 -------- 00:00 0.07 0.25 1.58 0.03
 08.03.13 01:00 0.06 0.21 1.54 0.02
 -------- 02:00 0.05 0.16 1.46 0.01
 -------- 03:00 0.04 0.15 1.57 0.01
 -------- 04:00 0.04 0.12 1.55 0.00
 -------- 05:00 0.04 0.12 1.52 0.01
 08.03.13 06:00 0.05 0.11 1.41 0.01
 -------- 07:00 0.09 0.16 1.49 0.02
 -------- 08:00 0.09 0.12 1.45 0.02
 -------- 09:00 0.09 0.11 1.57 0.02
 -------- 10:00 0.07 0.10 1.48 0.04
 08.03.13 11:00 0.07 0.09 1.44 0.03
 -------- 12:00 0.08 0.10 1.48 0.04
 -------- 13:00 0.09 0.11 1.47 0.06
 -------- 14:00 0.11 0.11 1.50 0.04
 -------- 15:00 0.09 0.13 1.48 0.05
 08.03.13 16:00 0.10 0.13 1.52 0.05
 -------- 17:00 0.08 0.16 1.50 0.06
 -------- 18:00 0.11 0.19 1.52 0.06
 -------- 19:00 0.18 0.17 1.51 0.03
 -------- 20:00 0.11 0.20 1.49 0.04
 08.03.13 21:00 0.07 0.19 1.46 0.02
 -------- 22:00 0.12 0.27 1.72 0.07
 -------- 23:00 0.09 0.26 1.55 0.03
