 Date Time CO NO2 CHX NO
 04.02.13 15:00 0.06 0.06 1.68 0.21
 -------- 16:00 0.15 0.06 1.73 0.20
 -------- 17:00 0.08 0.07 1.57 0.18
 -------- 18:00 0.03 0.04 1.52 0.13
 -------- 19:00 0.06 0.04 1.48 0.13
 04.02.13 20:00 0.03 0.03 1.43 0.11
 -------- 21:00 0.02 ---- 1.42 0.10
 -------- 22:00 0.02 ---- 1.41 0.10
 -------- 23:00 0.02 ---- 1.46 0.11
 -------- 00:00 0.02 ---- 1.47 0.11
 05.02.13 01:00 0.02 ---- 1.51 0.11
 -------- 02:00 0.02 ---- 1.42 0.10
 -------- 03:00 0.02 ---- 1.52 0.09
 -------- 04:00 0.02 ---- 1.47 0.09
 -------- 05:00 0.02 ---- 2.08 0.10
 05.02.13 06:00 0.03 ---- 2.09 0.11
 -------- 07:00 0.06 ---- 1.68 0.10
 -------- 08:00 0.07 0.08 1.54 0.16
 -------- 09:00 0.15 0.18 1.60 0.28
 -------- 10:00 0.15 0.21 1.52 0.40
 05.02.13 11:00 0.15 0.15 1.53 0.36
 -------- 12:00 0.18 0.15 1.60 0.43
 -------- 13:00 0.13 0.10 1.62 0.36
 -------- 14:00 0.13 0.12 1.62 0.34
 -------- 15:00 0.10 0.11 1.57 0.25
 05.02.13 16:00 0.10 0.13 1.57 0.24
 -------- 17:00 0.10 0.12 1.48 0.18
 -------- 18:00 0.08 0.11 1.46 0.15
