 Date Time CO NO2 CHX NO
 14.02.13 00:00 0.09 ---- 1.86 ----
 -------- 01:00 0.06 ---- 1.77 ----
 -------- 02:00 0.05 ---- 1.55 ----
 -------- 03:00 0.04 ---- 1.54 ----
 -------- 04:00 0.05 ---- 1.60 ----
 14.02.13 05:00 0.07 ---- 1.74 ----
 -------- 06:00 0.11 ---- 1.88 ----
 -------- 07:00 0.14 ---- 1.76 ----
 -------- 08:00 0.12 ---- 1.67 ----
 -------- 09:00 0.13 ---- 1.71 ----
 14.02.13 10:00 0.15 ---- 1.79 ----
 -------- 11:00 0.09 ---- 1.65 ----
 -------- 12:00 0.12 ---- 1.74 ----
 -------- 13:00 0.13 ---- 1.83 ----
 -------- 14:00 0.09 ---- 1.65 ----
 14.02.13 15:00 0.08 ---- 1.62 ----
 -------- 16:00 0.16 ---- 2.27 ----
 -------- 17:00 0.18 ---- 1.71 ----
 -------- 18:00 0.13 ---- 1.70 ----
 -------- 19:00 0.17 ---- 1.82 ----
 14.02.13 20:00 0.17 ---- 1.75 ----
 -------- 21:00 0.23 ---- 2.04 ----
 -------- 22:00 0.09 ---- 1.70 ----
 -------- 23:00 0.06 ---- 1.65 ----
 -------- 00:00 0.07 ---- 1.60 ----
 15.02.13 01:00 0.07 ---- 1.66 ----
 -------- 02:00 0.08 ---- 1.69 ----
 -------- 03:00 0.05 ---- 1.64 ----
 -------- 04:00 0.04 ---- 1.62 ----
 -------- 05:00 0.06 ---- 1.57 ----
 15.02.13 06:00 0.06 ---- 1.58 ----
 -------- 07:00 0.21 ---- 1.77 ----
 -------- 08:00 0.16 ---- 1.69 ----
 -------- 09:00 0.18 ---- 1.61 ----
 -------- 10:00 0.12 ---- 1.55 ----
 15.02.13 11:00 0.14 ---- 1.58 ----
 -------- 12:00 0.15 ---- 1.81 ----
 -------- 13:00 0.17 ---- 2.10 ----
 -------- 14:00 0.17 ---- 2.07 ----
 -------- 15:00 0.24 ---- 2.05 ----
 15.02.13 16:00 0.32 ---- 2.07 ----
 -------- 17:00 0.23 ---- 2.08 ----
 -------- 18:00 0.28 ---- 2.03 ----
 -------- 19:00 0.26 ---- 2.01 ----
 -------- 20:00 0.27 ---- 2.07 ----
 15.02.13 21:00 0.21 ---- 1.97 ----
 -------- 22:00 0.21 ---- 2.01 ----
 -------- 23:00 0.13 ---- 1.75 ----
