 Date Time CO NO2 CHX NO
 17.04.13 12:00 0.15 0.20 1.53 0.07
 -------- 13:00 0.17 0.25 1.55 0.10
 -------- 14:00 0.17 0.25 1.56 0.12
 -------- 15:00 0.16 0.20 1.46 0.08
 -------- 16:00 0.17 0.23 1.52 0.09
 17.04.13 17:00 0.17 0.23 1.50 0.10
 -------- 18:00 0.23 0.24 1.64 0.10
 -------- 19:00 0.27 0.33 1.67 0.17
 -------- 20:00 0.31 0.41 1.71 0.23
 -------- 21:00 0.35 0.45 1.76 0.30
 17.04.13 22:00 0.51 0.56 2.03 0.78
 -------- 23:00 0.20 0.32 1.61 0.10
 -------- 00:00 0.15 0.25 1.54 0.06
 -------- 01:00 0.16 0.30 1.58 0.09
 -------- 02:00 0.15 0.41 1.66 0.09
 18.04.13 03:00 0.14 0.40 1.60 0.07
 -------- 04:00 0.15 0.36 1.58 0.09
 -------- 05:00 0.19 0.35 1.76 0.18
 -------- 06:00 0.29 0.33 1.69 0.19
 -------- 07:00 0.35 0.38 1.74 0.22
 18.04.13 08:00 0.33 0.36 1.80 0.17
 -------- 09:00 0.19 0.25 1.57 0.07
 -------- 10:00 0.18 0.24 1.53 0.08
 -------- 11:00 0.18 0.24 1.51 0.08
 -------- 12:00 0.21 0.27 1.55 0.13
 18.04.13 13:00 0.21 0.24 1.55 0.13
 -------- 14:00 0.15 0.17 1.48 0.06
 -------- 15:00 0.15 0.15 1.44 0.05
 -------- 16:00 0.16 0.16 1.44 0.06
 -------- 17:00 0.17 0.16 1.45 0.06
 18.04.13 18:00 0.15 0.15 1.42 0.03
 -------- 19:00 0.15 0.16 1.44 0.04
 -------- 20:00 0.17 0.23 1.49 0.03
 -------- 21:00 0.31 0.42 1.68 0.21
 -------- 22:00 0.35 0.45 1.79 0.37
 18.04.13 23:00 0.32 0.47 1.79 0.30
 -------- 00:00 0.29 0.41 1.84 0.35
 -------- 01:00 0.27 0.46 1.89 0.43
 -------- 02:00 0.15 0.23 1.53 0.06
 -------- 03:00 0.17 0.32 1.64 0.12
 19.04.13 04:00 0.18 0.36 1.64 0.15
 -------- 05:00 0.25 0.38 1.68 0.27
 -------- 06:00 0.35 0.39 1.75 0.36
 -------- 07:00 0.40 0.40 1.79 0.32
 -------- 08:00 0.45 0.38 1.87 0.24
 19.04.13 09:00 0.33 0.33 1.77 0.18
 -------- 10:00 0.31 0.32 1.67 0.19
 -------- 11:00 0.25 0.32 1.60 0.18
