 Date Time CO NO2 CHX NO
 12.10.12 00:00 0.08 0.14 1.55 0.18
 -------- 01:00 0.16 0.15 1.64 0.46
 -------- 02:00 0.09 0.13 1.58 0.31
 -------- 03:00 0.08 0.12 1.55 0.22
 -------- 04:00 0.09 0.13 1.63 0.30
 12.10.12 05:00 0.11 0.12 1.70 0.22
 -------- 06:00 0.33 0.16 1.82 0.53
 -------- 07:00 0.53 0.15 2.07 0.74
 -------- 08:00 0.41 0.14 1.94 0.55
 -------- 09:00 0.45 0.17 2.01 0.64
 12.10.12 10:00 0.44 0.21 1.99 0.83
 -------- 11:00 0.25 0.25 1.80 0.57
 -------- 12:00 0.09 0.24 1.71 0.36
 -------- 13:00 0.03 0.20 1.58 0.26
 -------- 14:00 ---- 0.16 1.55 0.15
 12.10.12 15:00 ---- 0.14 1.48 0.08
 -------- 16:00 0.02 0.14 1.55 0.09
 -------- 17:00 0.03 0.16 1.50 0.09
 -------- 18:00 0.04 0.17 1.50 0.09
 -------- 19:00 0.09 0.16 1.52 0.13
 12.10.12 20:00 0.08 0.16 1.55 0.07
 -------- 21:00 0.04 0.14 1.46 0.04
 -------- 22:00 0.05 0.14 1.46 0.04
 -------- 23:00 0.05 0.14 1.47 0.04
 -------- 00:00 0.04 0.12 1.47 0.02
 13.10.12 01:00 0.03 0.09 1.43 0.02
 -------- 02:00 0.03 0.10 1.42 0.02
 -------- 03:00 0.02 0.10 1.41 0.02
 -------- 04:00 0.03 0.10 1.40 0.02
 -------- 05:00 0.05 0.10 1.75 0.03
 13.10.12 06:00 0.07 0.12 2.35 0.05
 -------- 07:00 0.11 0.13 1.54 0.05
 -------- 08:00 0.12 0.14 1.52 0.07
 -------- 09:00 0.12 0.13 1.51 0.09
 -------- 10:00 0.12 0.13 1.50 0.08
 13.10.12 11:00 0.11 0.15 1.53 0.08
 -------- 12:00 0.13 0.16 1.51 0.13
 -------- 13:00 0.13 0.13 1.49 0.09
 -------- 14:00 0.11 0.11 1.46 0.08
 -------- 15:00 0.12 0.11 1.46 0.09
 13.10.12 16:00 0.12 0.13 1.48 0.09
 -------- 17:00 0.12 0.15 1.46 0.13
 -------- 18:00 0.11 0.15 1.46 0.09
 -------- 19:00 0.10 0.18 1.48 0.11
 -------- 20:00 0.10 0.20 1.55 0.12
 13.10.12 21:00 0.19 0.23 1.67 0.30
 -------- 22:00 0.17 0.21 1.85 0.22
 -------- 23:00 0.13 0.21 1.78 0.19
