 Date Time CO NO2 CHX NO
 14.11.12 14:00 0.04 0.06 1.49 0.12
 -------- 15:00 0.06 0.07 1.47 0.12
 -------- 16:00 0.08 0.08 1.44 0.13
 -------- 17:00 0.07 0.07 1.45 0.11
 -------- 18:00 0.06 0.05 1.44 0.09
 14.11.12 19:00 0.04 0.02 1.42 0.07
 -------- 20:00 0.04 0.01 1.41 0.06
 -------- 21:00 0.04 0.02 1.42 0.06
 -------- 22:00 0.04 0.03 1.40 0.07
 -------- 23:00 0.03 0.02 1.40 0.06
 15.11.12 00:00 0.03 0.01 1.54 0.06
 -------- 01:00 0.04 ---- 1.86 0.05
 -------- 02:00 0.04 0.01 1.40 0.04
 -------- 03:00 0.03 0.01 1.40 0.04
 -------- 04:00 0.04 0.02 1.40 0.04
 15.11.12 05:00 0.04 0.01 1.60 0.05
 -------- 06:00 0.08 0.03 1.53 0.08
 -------- 07:00 0.05 0.03 1.46 0.10
 -------- 08:00 0.03 0.02 1.44 0.10
 -------- 09:00 0.03 0.03 1.45 0.10
 15.11.12 10:00 0.04 0.05 1.46 0.13
 -------- 11:00 0.04 0.05 1.45 0.14
 -------- 12:00 0.04 0.06 1.48 0.15
 -------- 13:00 0.09 0.07 1.81 0.26
 -------- 14:00 0.10 0.07 2.76 0.25
 15.11.12 15:00 0.07 0.06 2.51 0.22
 -------- 16:00 0.11 0.07 2.01 0.23
 -------- 17:00 0.11 0.07 1.52 0.21
 -------- 18:00 0.10 0.08 1.57 0.19
 -------- 19:00 0.11 0.07 1.52 0.17
 15.11.12 20:00 0.05 0.05 1.48 0.12
 -------- 21:00 0.05 0.06 1.49 0.13
 -------- 22:00 0.02 0.02 1.41 0.07
 -------- 23:00 0.02 0.02 1.70 0.07
 -------- 00:00 ---- ---- 1.54 0.05
 16.11.12 01:00 ---- ---- 1.40 0.05
 -------- 02:00 ---- ---- 1.46 0.04
 -------- 03:00 ---- ---- 1.89 0.04
 -------- 04:00 ---- ---- 1.38 0.04
 -------- 05:00 ---- ---- 1.36 0.04
 16.11.12 06:00 0.02 0.02 1.37 0.06
 -------- 07:00 0.03 0.03 1.40 0.07
 -------- 08:00 0.02 0.04 1.39 0.06
 -------- 09:00 0.02 0.06 1.40 0.08
 -------- 10:00 0.04 0.09 1.42 0.12
 16.11.12 11:00 0.04 0.08 1.41 0.11
