 Date Time CO NO2 CHX NO
 02.03.13 12:00 0.06 0.14 1.52 0.05
 -------- 13:00 0.07 0.13 1.51 0.05
 -------- 14:00 0.05 0.14 1.49 0.05
 -------- 15:00 0.06 0.14 1.50 0.06
 -------- 16:00 0.04 0.14 1.49 0.04
 02.03.13 17:00 0.05 0.16 1.50 0.03
 -------- 18:00 0.07 0.16 1.65 0.02
 -------- 19:00 0.02 0.21 1.59 0.03
 -------- 20:00 0.02 0.27 1.54 0.03
 -------- 21:00 0.02 0.28 1.55 0.03
 02.03.13 22:00 0.04 0.27 1.54 0.03
 -------- 23:00 0.02 0.28 1.59 0.02
 -------- 00:00 0.03 0.29 1.67 0.03
 -------- 01:00 0.11 0.33 1.93 0.40
 -------- 02:00 0.21 0.39 2.04 0.85
 03.03.13 03:00 0.24 0.42 1.88 0.98
 -------- 04:00 0.25 0.42 2.28 0.98
 -------- 05:00 0.21 0.37 2.04 0.66
 -------- 06:00 0.12 0.33 1.80 0.34
 -------- 07:00 0.20 0.31 1.90 0.39
 03.03.13 08:00 0.12 0.29 1.88 0.20
 -------- 09:00 0.14 0.25 1.76 0.17
 -------- 10:00 0.11 0.26 1.83 0.16
 -------- 11:00 0.11 0.25 1.80 0.14
 -------- 12:00 0.08 0.21 1.66 0.11
 03.03.13 13:00 0.03 0.14 1.53 0.04
 -------- 14:00 ---- 0.11 1.47 0.03
 -------- 15:00 0.02 0.09 1.47 0.02
 -------- 16:00 ---- 0.09 1.45 0.02
 -------- 17:00 0.02 0.07 1.45 0.01
 03.03.13 18:00 0.02 0.08 1.47 0.01
 -------- 19:00 0.07 0.12 1.50 0.01
 -------- 20:00 0.07 0.14 1.49 0.01
 -------- 21:00 0.05 0.12 1.46 0.00
 -------- 22:00 0.04 0.12 1.45 0.00
 03.03.13 23:00 0.04 0.10 1.43 0.00
 -------- 00:00 0.04 0.08 1.42 0.03
 -------- 01:00 0.05 0.08 1.43 0.00
 -------- 02:00 0.03 0.07 1.43 ----
 -------- 03:00 0.02 0.06 1.41 ----
 04.03.13 04:00 0.03 0.05 1.42 ----
 -------- 05:00 0.04 0.06 1.44 0.00
 -------- 06:00 0.06 0.10 1.46 0.01
 -------- 07:00 0.09 0.15 1.58 0.01
 -------- 08:00 0.09 0.18 1.56 0.02
 04.03.13 09:00 0.10 0.23 1.61 0.06
 -------- 10:00 0.09 0.21 1.52 0.07
 -------- 11:00 0.08 0.20 1.52 0.08
