 Date Time CO NO2 CHX NO
 14.10.12 12:00 0.14 0.10 1.54 0.19
 -------- 13:00 0.21 0.12 1.57 0.23
 -------- 14:00 0.23 0.15 1.63 0.30
 -------- 15:00 0.12 0.13 1.51 0.12
 -------- 16:00 0.07 0.13 1.47 0.07
 14.10.12 17:00 0.08 0.14 1.47 0.06
 -------- 18:00 0.09 0.16 1.49 0.06
 -------- 19:00 0.12 0.17 1.53 0.10
 -------- 20:00 0.10 0.17 1.55 0.09
 -------- 21:00 0.09 0.16 1.54 0.07
 14.10.12 22:00 0.05 0.16 1.50 0.04
 -------- 23:00 0.05 0.16 1.51 0.05
 -------- 00:00 0.05 0.16 1.52 0.05
 -------- 01:00 0.05 0.17 1.52 0.10
 -------- 02:00 0.04 0.15 1.52 0.05
 15.10.12 03:00 0.03 0.12 1.51 0.05
 -------- 04:00 0.04 0.12 1.56 0.08
 -------- 05:00 0.07 0.13 1.57 0.15
 -------- 06:00 0.13 0.13 1.63 0.20
 -------- 07:00 0.18 0.16 1.63 0.30
 15.10.12 08:00 0.15 0.15 1.60 0.20
 -------- 09:00 0.19 0.15 1.65 0.24
 -------- 10:00 0.18 0.17 1.64 0.25
 -------- 11:00 0.13 0.17 1.59 0.22
 -------- 12:00 0.09 0.17 1.53 0.15
 15.10.12 13:00 0.05 0.13 1.42 0.06
 -------- 14:00 0.05 0.11 1.41 0.06
 -------- 15:00 0.07 0.14 1.43 0.08
 -------- 16:00 0.11 0.18 1.45 0.11
 -------- 17:00 0.08 0.18 1.41 0.09
 15.10.12 18:00 0.09 0.18 1.46 0.05
 -------- 19:00 0.05 0.19 1.43 0.04
 -------- 20:00 0.03 0.18 1.41 0.05
 -------- 21:00 0.02 0.16 1.41 0.03
 -------- 22:00 0.02 0.15 1.38 0.04
 15.10.12 23:00 0.02 0.15 1.38 0.05
 -------- 00:00 0.02 0.14 1.41 0.07
 -------- 01:00 ---- 0.10 1.38 0.03
 -------- 02:00 ---- 0.11 1.40 0.03
 -------- 03:00 ---- 0.10 1.40 0.03
 16.10.12 04:00 0.02 0.12 1.42 0.04
 -------- 05:00 0.02 0.12 1.42 0.04
 -------- 06:00 0.04 0.12 1.42 0.07
 -------- 07:00 0.06 0.13 1.42 0.07
 -------- 08:00 0.10 0.14 1.45 0.09
 16.10.12 09:00 0.08 0.14 1.46 0.08
 -------- 10:00 0.09 0.15 1.46 0.11
 -------- 11:00 0.09 0.15 1.48 0.13
