 Date Time CO NO2 CHX NO
 03.04.13 12:00 0.04 0.27 1.66 0.12
 -------- 13:00 0.02 0.25 1.67 0.11
 -------- 14:00 0.21 0.25 1.46 0.10
 -------- 15:00 0.93 0.27 1.26 0.08
 -------- 16:00 0.29 0.25 1.25 0.07
 03.04.13 17:00 0.31 0.26 1.26 0.16
 -------- 18:00 0.24 0.22 1.27 0.03
 -------- 19:00 ---- 0.22 1.27 0.03
 -------- 20:00 ---- 0.24 1.27 0.02
 -------- 21:00 ---- 0.20 1.33 0.01
 03.04.13 22:00 ---- 0.21 1.40 0.03
 -------- 23:00 ---- 0.21 1.34 0.01
 -------- 00:00 ---- 0.19 1.26 0.01
 -------- 01:00 ---- 0.18 1.28 0.00
 -------- 02:00 ---- 0.26 1.34 0.00
 04.04.13 03:00 ---- 0.23 1.34 0.00
 -------- 04:00 ---- 0.20 1.34 0.00
 -------- 05:00 ---- 0.17 1.33 0.00
 -------- 06:00 ---- 0.24 1.37 0.01
 -------- 07:00 ---- 0.32 1.44 0.05
 04.04.13 08:00 ---- 0.20 1.34 0.02
 -------- 09:00 ---- 0.15 1.39 0.02
 -------- 10:00 ---- 0.13 1.39 0.02
 -------- 11:00 ---- 0.11 1.30 0.01
 -------- 12:00 ---- 0.12 1.31 0.03
 04.04.13 13:00 ---- 0.09 1.32 0.01
 -------- 14:00 ---- 0.13 1.30 0.02
 -------- 15:00 ---- 0.15 1.32 0.03
 -------- 16:00 ---- 0.10 1.34 0.01
 -------- 17:00 ---- 0.10 1.34 0.01
 04.04.13 18:00 ---- 0.19 1.39 0.02
 -------- 19:00 ---- 0.21 1.42 0.02
 -------- 20:00 ---- 0.21 1.54 0.01
 -------- 21:00 ---- 0.18 1.55 0.01
 -------- 22:00 ---- 0.20 1.53 0.01
 04.04.13 23:00 ---- 0.22 1.38 0.01
 -------- 00:00 ---- 0.15 1.34 0.00
 -------- 01:00 ---- 0.14 1.35 0.00
 -------- 02:00 ---- 0.14 1.34 ----
 -------- 03:00 ---- 0.14 1.36 ----
 05.04.13 04:00 ---- 0.14 1.37 0.00
 -------- 05:00 ---- 0.13 1.36 ----
 -------- 06:00 ---- 0.20 1.41 0.01
 -------- 07:00 0.10 0.21 1.39 0.02
 -------- 08:00 0.05 0.21 1.41 0.02
 05.04.13 09:00 ---- 0.23 1.42 0.04
 -------- 10:00 ---- 0.26 1.48 0.05
 -------- 11:00 ---- 0.24 1.47 0.06
