 Date Time CO NO2 CHX NO
 26.03.13 00:00 ---- 0.15 1.43 0.01
 -------- 01:00 0.02 0.14 1.42 0.02
 -------- 02:00 0.02 0.12 1.41 0.01
 -------- 03:00 ---- 0.12 1.41 0.00
 -------- 04:00 ---- 0.11 1.40 0.00
 26.03.13 05:00 0.02 0.15 1.46 0.01
 -------- 06:00 0.03 0.18 1.49 0.03
 -------- 07:00 0.11 0.16 1.48 0.03
 -------- 08:00 0.25 0.21 1.65 0.09
 -------- 09:00 0.13 0.19 1.56 0.08
 26.03.13 10:00 0.22 0.17 1.56 0.07
 -------- 11:00 0.19 0.21 1.57 0.14
 -------- 12:00 0.24 0.16 1.61 0.08
 -------- 13:00 0.13 0.15 1.52 0.07
 -------- 14:00 0.13 0.14 1.50 0.07
 26.03.13 15:00 0.13 0.14 1.47 0.09
 -------- 16:00 0.09 0.13 1.46 0.05
 -------- 17:00 0.09 0.12 1.45 0.04
 -------- 18:00 0.12 0.14 1.49 0.04
 -------- 19:00 0.13 0.18 1.49 0.04
 26.03.13 20:00 0.12 0.25 1.53 0.05
 -------- 21:00 0.13 0.27 1.52 0.06
 -------- 22:00 0.09 0.21 1.50 0.03
 -------- 23:00 0.07 0.19 1.47 0.02
 -------- 00:00 0.08 0.21 1.49 0.01
 27.03.13 01:00 0.07 0.22 1.51 0.01
 -------- 02:00 0.07 0.28 1.54 0.06
 -------- 03:00 0.08 0.35 1.56 0.10
 -------- 04:00 0.07 0.34 1.55 0.09
 -------- 05:00 0.10 0.36 1.59 0.15
 27.03.13 06:00 0.14 0.37 1.64 0.20
 -------- 07:00 0.27 0.39 1.78 0.32
 -------- 08:00 0.27 0.38 1.84 0.30
 -------- 09:00 0.30 0.38 1.82 0.41
 -------- 10:00 0.23 0.33 1.71 0.32
 27.03.13 11:00 0.12 0.24 1.57 0.16
 -------- 12:00 0.07 0.15 1.51 0.07
 -------- 13:00 0.09 0.17 1.58 0.12
 -------- 14:00 0.07 0.16 1.50 0.11
 -------- 15:00 0.08 0.14 1.51 0.07
 27.03.13 16:00 0.03 0.12 1.44 0.05
 -------- 17:00 0.03 0.13 1.46 0.05
 -------- 18:00 0.03 0.14 1.46 0.03
 -------- 19:00 0.09 0.18 1.54 0.03
 -------- 20:00 0.09 0.23 1.49 0.03
 27.03.13 21:00 0.12 0.29 1.59 0.05
 -------- 22:00 0.15 0.34 1.58 0.07
 -------- 23:00 0.11 0.39 1.53 0.09
