 Date Time CO NO2 CHX NO
 20.01.13 00:00 0.21 0.16 ---- 0.32
 -------- 01:00 0.21 0.18 ---- 0.41
 -------- 02:00 0.20 0.17 ---- 0.36
 -------- 03:00 0.21 0.19 ---- 0.49
 -------- 04:00 0.39 0.27 ---- 1.17
 20.01.13 05:00 0.29 0.20 ---- 0.57
 -------- 06:00 0.24 0.16 ---- 0.30
 -------- 07:00 0.19 0.16 ---- 0.25
 -------- 08:00 0.21 0.16 ---- 0.24
 -------- 09:00 0.21 0.16 ---- 0.29
 20.01.13 10:00 0.31 0.17 ---- 0.33
 -------- 11:00 0.33 0.17 ---- 0.35
 -------- 12:00 0.27 0.17 ---- 0.35
 -------- 13:00 0.31 0.16 ---- 0.32
 -------- 14:00 0.27 0.16 ---- 0.30
 20.01.13 15:00 0.29 0.17 ---- 0.30
 -------- 16:00 0.28 0.18 ---- 0.29
 -------- 17:00 0.27 0.18 ---- 0.26
 -------- 18:00 0.29 0.19 ---- 0.34
 -------- 19:00 0.19 0.16 ---- 0.27
 20.01.13 20:00 0.26 0.16 ---- 0.29
 -------- 21:00 0.16 0.13 ---- 0.19
 -------- 22:00 0.13 0.11 ---- 0.14
 -------- 23:00 0.09 0.10 ---- 0.12
 -------- 00:00 0.11 0.09 ---- 0.11
 21.01.13 01:00 0.08 0.09 ---- 0.12
 -------- 02:00 0.06 0.08 ---- 0.08
 -------- 03:00 0.06 0.08 ---- 0.09
 -------- 04:00 0.07 0.07 ---- 0.09
 -------- 05:00 0.09 0.07 ---- 0.09
 21.01.13 06:00 0.23 0.13 ---- 0.43
 -------- 07:00 0.34 0.14 ---- 0.52
 -------- 08:00 0.24 0.14 ---- 0.41
 -------- 09:00 0.23 0.15 ---- 0.42
 -------- 10:00 0.22 0.13 ---- 0.38
 21.01.13 11:00 0.19 0.12 ---- 0.30
 -------- 12:00 0.15 0.09 ---- 0.22
 -------- 13:00 0.12 0.06 ---- 0.18
 -------- 14:00 0.13 0.06 ---- 0.19
 -------- 15:00 0.11 0.05 1.19 0.17
 21.01.13 16:00 0.10 0.06 1.64 0.15
 -------- 17:00 0.13 0.09 1.83 0.17
 -------- 18:00 0.15 0.11 2.16 0.19
 -------- 19:00 0.19 0.11 1.77 0.13
 -------- 20:00 0.05 0.13 1.61 0.12
 21.01.13 21:00 0.08 0.13 1.59 0.11
 -------- 22:00 0.06 0.13 1.56 0.12
