 Date Time CO NO2 CHX NO
 09.04.13 12:00 0.14 0.29 1.64 0.16
 -------- 13:00 0.11 0.23 1.50 0.14
 -------- 14:00 0.15 0.26 1.60 0.14
 -------- 15:00 0.11 0.25 1.57 0.10
 -------- 16:00 0.09 0.21 1.53 0.08
 09.04.13 17:00 0.16 0.34 1.63 0.10
 -------- 18:00 0.14 0.27 1.57 0.07
 -------- 19:00 0.11 0.26 1.53 0.01
 -------- 20:00 0.23 0.38 1.68 0.03
 -------- 21:00 0.18 0.45 1.68 0.07
 09.04.13 22:00 0.22 0.46 1.78 0.11
 -------- 23:00 0.19 0.46 1.70 0.11
 -------- 00:00 0.21 0.42 1.69 0.06
 -------- 01:00 0.17 0.40 1.74 0.15
 -------- 02:00 0.11 0.40 1.67 0.04
 10.04.13 03:00 0.10 0.36 1.62 0.01
 -------- 04:00 0.10 0.33 1.60 0.03
 -------- 05:00 0.11 0.24 1.56 0.01
 -------- 06:00 0.21 0.27 1.66 0.02
 -------- 07:00 0.22 0.37 1.73 0.10
 10.04.13 08:00 0.29 0.35 1.64 0.09
 -------- 09:00 0.18 0.25 1.56 0.05
 -------- 10:00 0.09 0.15 1.56 0.02
 -------- 11:00 0.07 0.14 1.46 0.03
 -------- 12:00 0.06 0.12 1.43 0.02
 10.04.13 13:00 0.07 0.13 1.42 0.02
 -------- 14:00 0.11 0.13 1.44 0.04
 -------- 15:00 0.07 0.11 1.42 0.02
 -------- 16:00 0.11 0.21 1.46 0.08
 -------- 17:00 0.09 0.16 1.42 0.03
 10.04.13 18:00 0.11 0.17 1.47 0.01
 -------- 19:00 0.15 0.24 1.48 0.02
 -------- 20:00 0.19 0.39 1.63 0.04
 -------- 21:00 0.21 0.44 1.58 0.04
 -------- 22:00 0.33 0.47 1.73 0.11
 10.04.13 23:00 0.27 0.48 1.73 0.15
 -------- 00:00 0.19 0.42 1.60 0.11
 -------- 01:00 0.13 0.25 1.54 0.01
 -------- 02:00 0.13 0.28 1.55 0.00
 -------- 03:00 0.11 0.23 1.58 ----
 11.04.13 04:00 0.13 0.17 1.51 ----
 -------- 05:00 0.17 0.22 1.52 0.00
 -------- 06:00 0.29 0.34 1.67 0.09
 -------- 07:00 0.33 0.36 1.72 0.14
 -------- 08:00 0.34 0.32 1.74 0.07
 11.04.13 09:00 0.24 0.29 1.66 0.07
 -------- 10:00 0.12 0.15 1.58 0.04
 -------- 11:00 0.11 0.13 1.59 0.03
