 Date Time CO NO2 CHX NO
 13.02.13 00:00 0.07 ---- 1.48 ----
 -------- 01:00 0.05 ---- 1.47 ----
 -------- 02:00 0.04 ---- 1.48 ----
 -------- 03:00 0.03 ---- 1.45 ----
 -------- 04:00 0.03 ---- 1.50 ----
 13.02.13 05:00 0.09 ---- 1.51 ----
 -------- 06:00 0.12 ---- 1.55 ----
 -------- 07:00 0.15 ---- 1.61 ----
 -------- 08:00 0.09 ---- 1.58 ----
 -------- 09:00 0.10 ---- 1.52 ----
 13.02.13 10:00 0.11 ---- 1.51 ----
 -------- 11:00 0.22 ---- 1.65 ----
 -------- 12:00 0.12 ---- 1.54 ----
 -------- 13:00 0.14 ---- 1.59 ----
 -------- 14:00 0.09 ---- 1.54 ----
 13.02.13 15:00 0.22 ---- 2.34 ----
 -------- 16:00 0.08 ---- 1.50 ----
 -------- 17:00 0.07 ---- 1.47 ----
 -------- 18:00 0.09 ---- 1.51 ----
 -------- 19:00 0.39 ---- 1.90 ----
 13.02.13 20:00 0.22 ---- 1.62 ----
 -------- 21:00 0.20 ---- 1.65 ----
 -------- 22:00 0.14 ---- 1.59 ----
 -------- 23:00 0.13 ---- 1.69 ----
 -------- 00:00 0.13 ---- 1.87 ----
 14.02.13 01:00 0.06 ---- 1.77 ----
 -------- 02:00 0.05 ---- 1.55 ----
 -------- 03:00 0.04 ---- 1.54 ----
 -------- 04:00 0.05 ---- 1.60 ----
 -------- 05:00 0.07 ---- 1.74 ----
 14.02.13 06:00 0.11 ---- 1.88 ----
 -------- 07:00 0.14 ---- 1.76 ----
 -------- 08:00 0.12 ---- 1.67 ----
 -------- 09:00 0.13 ---- 1.71 ----
 -------- 10:00 0.15 ---- 1.79 ----
 14.02.13 11:00 0.09 ---- 1.65 ----
 -------- 12:00 0.12 ---- 1.74 ----
 -------- 13:00 0.13 ---- 1.83 ----
 -------- 14:00 0.09 ---- 1.65 ----
 -------- 15:00 0.08 ---- 1.62 ----
 14.02.13 16:00 0.16 ---- 2.27 ----
 -------- 17:00 0.18 ---- 1.71 ----
 -------- 18:00 0.13 ---- 1.70 ----
 -------- 19:00 0.17 ---- 1.82 ----
 -------- 20:00 0.17 ---- 1.75 ----
 14.02.13 21:00 0.23 ---- 2.04 ----
 -------- 22:00 0.09 ---- 1.70 ----
 -------- 23:00 0.06 ---- 1.65 ----
