 Date Time CO NO2 CHX NO
 03.05.13 12:00 0.21 0.22 ---- 0.13
 -------- 13:00 0.20 0.18 ---- 0.11
 -------- 14:00 0.17 0.14 ---- 0.07
 -------- 15:00 0.16 0.14 ---- 0.07
 -------- 16:00 0.17 0.14 ---- 0.07
 03.05.13 17:00 0.19 0.17 ---- 0.09
 -------- 18:00 0.21 0.19 ---- 0.10
 -------- 19:00 0.20 0.19 ---- 0.08
 -------- 20:00 0.17 0.18 ---- 0.04
 -------- 21:00 0.17 0.20 ---- 0.02
 03.05.13 22:00 0.25 0.31 ---- 0.12
 -------- 23:00 0.23 0.29 ---- 0.10
 -------- 00:00 0.17 0.21 1.47 0.02
 -------- 01:00 0.17 0.30 1.48 0.03
 -------- 02:00 0.18 0.26 1.55 0.02
 04.05.13 03:00 0.24 0.34 1.69 0.19
 -------- 04:00 0.29 0.32 1.72 0.25
 -------- 05:00 0.31 0.29 1.81 0.35
 -------- 06:00 0.36 0.28 1.83 0.36
 -------- 07:00 0.29 0.29 1.70 0.17
 04.05.13 08:00 0.27 0.29 1.70 0.08
 -------- 09:00 0.23 0.25 1.62 0.03
 -------- 10:00 0.29 0.21 1.65 0.02
 -------- 11:00 0.29 0.20 1.61 0.03
 -------- 12:00 0.17 0.15 1.49 0.01
 04.05.13 13:00 0.18 0.12 1.46 0.01
 -------- 14:00 0.15 0.12 1.40 0.00
 -------- 15:00 0.15 0.13 1.41 0.01
 -------- 16:00 0.17 0.11 1.46 0.00
 -------- 17:00 0.17 0.12 1.39 0.00
 04.05.13 18:00 0.15 0.13 1.38 0.01
 -------- 19:00 0.16 0.14 1.40 0.01
 -------- 20:00 0.16 0.11 1.40 0.00
 -------- 21:00 0.18 0.13 1.41 0.02
 -------- 22:00 0.18 0.15 1.42 0.01
 04.05.13 23:00 0.15 0.10 1.42 ----
 -------- 00:00 0.14 0.11 1.41 0.00
