 Date Time CO NO2 CHX NO
 23.10.12 14:00 0.04 0.09 1.42 0.06
 -------- 15:00 0.07 0.10 1.42 0.09
 -------- 16:00 0.10 0.10 1.47 0.11
 -------- 17:00 0.07 0.11 1.44 0.04
 -------- 18:00 0.13 0.13 1.47 0.09
 23.10.12 19:00 0.07 0.13 1.47 0.08
 -------- 20:00 0.03 0.12 1.42 0.05
 -------- 21:00 0.02 0.10 1.41 0.03
 -------- 22:00 0.04 0.13 1.45 0.04
 -------- 23:00 0.09 0.13 1.44 0.03
 24.10.12 00:00 0.05 0.13 1.45 0.05
 -------- 01:00 0.02 0.12 1.45 0.05
 -------- 02:00 0.02 0.10 1.43 0.03
 -------- 03:00 ---- 0.08 1.42 0.02
 -------- 04:00 0.02 0.08 1.44 0.02
 24.10.12 05:00 0.06 0.08 1.48 0.07
 -------- 06:00 0.12 0.11 1.58 0.17
 -------- 07:00 0.33 0.13 1.76 0.32
 -------- 08:00 0.25 0.14 1.72 0.32
 -------- 09:00 0.11 0.18 1.59 0.18
 24.10.12 10:00 0.09 0.16 1.49 0.12
 -------- 11:00 0.11 0.17 1.59 0.18
