 Date Time CO NO2 CHX NO
 20.11.12 12:00 0.21 0.04 1.60 0.46
 -------- 13:00 0.23 0.05 1.65 0.48
 -------- 14:00 0.22 0.06 1.61 0.45
 -------- 15:00 0.27 0.07 1.67 0.46
 -------- 16:00 0.23 0.07 1.63 0.40
 20.11.12 17:00 0.25 0.08 1.67 0.43
 -------- 18:00 0.22 0.09 1.67 0.35
 -------- 19:00 0.25 0.10 1.75 0.33
 -------- 20:00 0.15 0.10 1.74 0.23
 -------- 21:00 0.09 0.07 1.68 0.15
 20.11.12 22:00 0.08 0.07 1.51 0.15
 -------- 23:00 0.07 0.05 1.66 0.11
 -------- 00:00 0.05 0.01 2.47 0.09
 -------- 01:00 0.05 0.02 1.75 0.09
 -------- 02:00 0.04 0.02 1.44 0.07
 21.11.12 03:00 0.04 0.01 1.44 0.06
 -------- 04:00 0.05 0.02 1.44 0.07
 -------- 05:00 0.05 0.01 1.43 0.07
 -------- 06:00 0.10 0.07 1.48 0.15
 -------- 07:00 0.21 0.10 1.63 0.33
 21.11.12 08:00 0.23 0.10 1.62 0.34
 -------- 09:00 0.23 0.14 1.70 0.47
 -------- 10:00 0.24 0.13 1.69 0.50
 -------- 11:00 0.16 0.10 1.64 0.42
 -------- 12:00 0.18 0.10 1.66 0.43
 21.11.12 13:00 0.09 0.08 1.54 0.22
 -------- 14:00 0.06 0.07 1.49 0.17
 -------- 15:00 0.13 0.07 1.34 0.17
 -------- 16:00 0.09 0.07 ---- 0.14
 -------- 17:00 0.12 0.09 ---- 0.20
 21.11.12 18:00 0.17 0.10 ---- 0.27
 -------- 19:00 0.21 0.10 ---- 0.33
 -------- 20:00 0.13 0.09 ---- 0.26
 -------- 21:00 0.11 0.09 ---- 0.23
 -------- 22:00 0.10 0.09 ---- 0.21
 21.11.12 23:00 0.10 0.09 ---- 0.19
 -------- 00:00 0.09 0.08 ---- 0.19
 -------- 01:00 0.08 0.08 ---- 0.16
 -------- 02:00 0.10 0.07 ---- 0.13
 -------- 03:00 0.10 0.05 ---- 0.08
 22.11.12 04:00 0.06 0.04 ---- 0.08
 -------- 05:00 0.11 0.07 ---- 0.21
 -------- 06:00 0.16 0.08 ---- 0.30
 -------- 07:00 0.21 0.09 ---- 0.33
 -------- 08:00 0.31 0.10 ---- 0.44
 22.11.12 09:00 0.24 0.10 ---- 0.49
 -------- 10:00 0.33 0.13 ---- 0.55
 -------- 11:00 0.31 0.14 ---- 0.59
