 Date Time CO SO2 H2S NO2 CHX NO
 30.03.13 12:00 0.06 0.00 0.12 0.14 1.48 0.03
 -------- 13:00 0.06 0.01 0.12 0.15 1.44 0.04
 -------- 14:00 0.05 0.01 ---- 0.10 1.42 0.02
 -------- 15:00 0.05 0.01 ---- 0.10 1.42 0.01
 -------- 16:00 0.07 0.01 ---- 0.14 1.44 0.05
 30.03.13 17:00 0.06 0.01 ---- 0.12 1.41 0.02
 -------- 18:00 0.05 0.01 ---- 0.12 1.43 0.01
 -------- 19:00 0.08 0.01 ---- 0.14 1.44 0.00
 -------- 20:00 0.08 0.01 ---- 0.14 1.44 0.01
 -------- 21:00 0.09 0.01 ---- 0.15 1.44 ----
 30.03.13 22:00 0.09 0.01 ---- 0.18 1.44 0.01
 -------- 23:00 0.08 0.01 ---- 0.13 1.42 0.00
 -------- 00:00 0.07 0.01 0.12 0.13 1.41 0.00
 -------- 01:00 0.06 0.01 ---- 0.12 1.41 0.00
 -------- 02:00 0.06 0.01 0.12 0.09 1.42 ----
 31.03.13 03:00 0.09 0.01 0.12 0.11 1.43 0.00
 -------- 04:00 0.08 0.01 0.12 0.12 1.42 0.00
 -------- 05:00 0.09 0.01 0.12 0.09 1.43 0.00
 -------- 06:00 0.09 0.01 0.12 0.10 1.40 0.00
 -------- 07:00 0.04 0.01 0.12 0.11 1.42 0.01
 31.03.13 08:00 0.05 0.01 0.12 0.15 1.46 0.02
 -------- 09:00 0.09 0.01 0.12 0.18 1.55 0.04
 -------- 10:00 0.11 0.01 0.12 0.22 1.57 0.09
 -------- 11:00 0.18 0.01 0.12 0.21 1.59 0.20
 -------- 12:00 0.21 0.01 0.12 0.19 1.61 0.17
 31.03.13 13:00 0.16 0.01 0.12 0.19 1.58 0.18
 -------- 14:00 0.16 0.01 0.12 0.19 1.62 0.16
 -------- 15:00 0.14 0.01 0.12 0.18 1.57 0.14
 -------- 16:00 0.09 0.01 0.12 0.14 1.48 0.07
 -------- 17:00 0.11 0.01 0.12 0.17 1.52 0.10
 31.03.13 18:00 0.07 0.01 0.12 0.15 1.49 0.03
 -------- 19:00 0.09 0.01 0.12 0.20 1.50 0.03
 -------- 20:00 0.10 0.01 0.12 0.26 1.51 0.03
 -------- 21:00 0.10 0.01 0.12 0.29 1.55 0.04
 -------- 22:00 0.18 0.01 0.17 0.36 1.70 0.21
 31.03.13 23:00 0.27 0.01 0.25 0.40 1.88 0.46
 -------- 00:00 0.36 0.01 0.25 0.38 1.93 0.44
 -------- 01:00 0.23 0.01 0.25 0.36 1.78 0.20
 -------- 02:00 0.14 0.01 0.25 0.33 1.73 0.06
 -------- 03:00 0.12 0.01 0.25 0.30 1.69 0.09
 01.04.13 04:00 0.08 0.01 0.25 0.22 1.57 0.01
 -------- 05:00 0.08 0.01 0.25 0.22 1.57 0.01
 -------- 06:00 0.09 0.02 0.25 0.24 1.58 0.02
 -------- 07:00 0.12 0.01 0.25 0.23 1.62 0.03
 -------- 08:00 0.10 0.02 0.25 0.21 1.60 0.03
 01.04.13 09:00 0.08 0.02 0.25 0.20 1.55 0.04
 -------- 10:00 0.07 0.01 0.25 0.15 1.55 0.03
 -------- 11:00 0.05 0.01 0.25 0.13 1.50 0.02
