 Date Time CO NO2 CHX NO
 01.04.13 12:00 0.06 0.14 1.50 0.02
 -------- 13:00 0.06 0.13 1.48 0.02
 -------- 14:00 0.05 0.13 1.45 0.02
 -------- 15:00 0.04 0.14 1.46 0.02
 -------- 16:00 0.04 0.14 1.46 0.02
 01.04.13 17:00 0.05 0.16 1.48 0.03
 -------- 18:00 0.09 0.21 1.52 0.04
 -------- 19:00 0.06 0.23 1.53 0.05
 -------- 20:00 0.08 0.24 1.55 0.04
 -------- 21:00 0.13 0.26 1.59 0.05
 01.04.13 22:00 0.15 0.23 1.58 0.04
 -------- 23:00 0.06 0.21 1.48 0.03
 -------- 00:00 0.07 0.26 1.57 0.12
 -------- 01:00 0.05 0.24 1.55 0.07
 -------- 02:00 0.06 0.30 1.64 0.16
 02.04.13 03:00 0.03 0.20 1.54 0.02
 -------- 04:00 0.06 0.25 1.64 0.14
 -------- 05:00 0.15 0.30 1.66 0.32
 -------- 06:00 0.23 0.30 1.66 0.42
 -------- 07:00 0.19 0.23 1.61 0.20
 02.04.13 08:00 0.23 0.23 1.64 0.23
 -------- 09:00 0.24 0.25 1.67 0.28
 -------- 10:00 0.23 0.21 1.61 0.18
 -------- 11:00 0.17 0.20 1.60 0.17
 -------- 12:00 0.18 0.20 1.58 0.17
 02.04.13 13:00 0.17 0.21 1.58 0.19
 -------- 14:00 0.16 0.21 1.56 0.16
 -------- 15:00 0.13 0.18 1.53 0.09
 -------- 16:00 0.16 0.24 1.55 0.15
 -------- 17:00 0.18 0.24 1.57 0.15
 02.04.13 18:00 0.11 0.14 1.50 0.04
 -------- 19:00 0.02 0.20 1.53 0.03
 -------- 20:00 0.02 0.26 1.55 0.03
 -------- 21:00 ---- 0.18 1.51 0.02
 -------- 22:00 ---- 0.18 1.49 0.02
 02.04.13 23:00 ---- 0.19 1.53 0.01
 -------- 00:00 ---- 0.21 1.50 0.01
 -------- 01:00 0.02 0.19 1.50 0.01
 -------- 02:00 0.03 0.15 1.50 0.01
 -------- 03:00 0.04 0.14 1.49 0.01
 03.04.13 04:00 0.04 0.18 1.52 0.02
 -------- 05:00 0.07 0.24 1.53 0.05
 -------- 06:00 0.10 0.35 1.65 0.11
 -------- 07:00 0.02 0.37 1.60 0.17
 -------- 08:00 0.05 0.39 1.77 0.27
 03.04.13 09:00 0.07 0.39 1.88 0.27
 -------- 10:00 0.05 0.34 1.69 0.18
 -------- 11:00 0.17 0.30 1.70 0.13
