 Date Time CO NO2 CHX NO
 17.10.12 00:00 0.02 0.09 1.42 0.07
 -------- 01:00 0.02 0.08 1.42 0.06
 -------- 02:00 0.04 0.07 1.43 0.05
 -------- 03:00 0.10 0.07 1.44 0.05
 -------- 04:00 0.06 0.07 1.44 0.06
 17.10.12 05:00 0.06 0.07 1.48 0.07
 -------- 06:00 0.05 0.07 1.52 0.13
 -------- 07:00 0.07 0.07 1.54 0.17
 -------- 08:00 0.10 0.07 1.57 0.17
 -------- 09:00 0.11 0.07 1.54 0.20
 17.10.12 10:00 0.10 0.07 1.54 0.18
 -------- 11:00 0.05 0.08 1.53 0.14
 -------- 13:00 0.06 0.07 1.54 0.14
 -------- 14:00 0.05 0.09 1.49 0.13
 -------- 15:00 0.05 0.12 1.50 0.09
 17.10.12 16:00 0.05 0.16 1.50 0.10
 -------- 17:00 0.04 0.17 1.46 0.08
 -------- 18:00 0.04 0.15 1.47 0.07
 -------- 19:00 0.07 0.13 1.47 0.08
 -------- 20:00 0.07 0.12 1.46 0.07
 17.10.12 21:00 0.07 0.12 1.47 0.08
 -------- 22:00 0.09 0.13 1.52 0.07
 -------- 23:00 0.08 0.13 1.48 0.08
 -------- 00:00 0.09 0.13 1.49 0.07
 -------- 01:00 0.05 0.11 1.44 0.04
 18.10.12 02:00 0.05 0.11 1.48 0.04
 -------- 03:00 0.04 0.11 1.45 0.04
 -------- 04:00 0.05 0.11 1.45 0.05
 -------- 05:00 0.05 0.11 1.49 0.06
 -------- 06:00 0.15 0.13 1.55 0.18
 18.10.12 07:00 0.20 0.14 1.60 0.25
 -------- 08:00 0.23 0.14 1.64 0.26
 -------- 09:00 0.23 0.13 1.61 0.23
 -------- 10:00 0.21 0.13 1.65 0.29
 -------- 11:00 0.17 0.14 1.61 0.25
 18.10.12 12:00 0.19 0.14 1.57 0.21
 -------- 13:00 0.15 0.14 1.57 0.17
 -------- 14:00 0.13 0.12 1.55 0.17
 -------- 15:00 0.09 0.12 1.48 0.11
 -------- 16:00 0.10 0.11 1.55 0.09
 18.10.12 17:00 0.08 0.10 1.50 0.07
 -------- 18:00 0.13 0.11 1.56 0.12
 -------- 19:00 0.15 0.11 1.65 0.15
 -------- 20:00 0.13 0.17 1.56 0.13
 -------- 21:00 0.09 0.17 1.48 0.10
 18.10.12 22:00 0.11 0.14 1.51 0.14
 -------- 23:00 0.10 0.13 1.53 0.12
