 Date Time CO SO2 H2S NO2 CHX NO
 17.01.13 11:00 0.02 0.01 0.12 0.11 1.44 0.03
 -------- 12:00 0.02 0.01 0.12 0.13 1.44 0.03
 -------- 13:00 0.03 0.01 0.12 0.13 1.46 0.04
 -------- 14:00 0.03 0.01 0.12 0.11 1.44 0.03
 -------- 15:00 0.02 0.01 0.12 0.12 1.47 0.03
 17.01.13 16:00 0.03 0.01 0.12 0.13 1.60 0.03
 -------- 17:00 0.02 0.00 0.12 0.14 1.55 0.03
 -------- 18:00 0.02 0.00 ---- 0.15 1.57 0.02
 -------- 19:00 0.02 0.00 ---- 0.14 1.49 0.02
 -------- 20:00 0.02 0.00 ---- 0.12 1.45 0.01
 17.01.13 21:00 ---- 0.00 ---- 0.11 1.44 0.01
 -------- 22:00 ---- 0.00 ---- 0.09 1.44 0.01
 -------- 23:00 ---- 0.00 ---- 0.11 1.45 0.01
 -------- 00:00 ---- 0.00 0.12 0.10 1.44 0.01
 -------- 01:00 ---- 0.01 0.21 0.10 1.45 0.01
 18.01.13 02:00 ---- 0.01 0.12 0.08 1.44 0.01
 -------- 03:00 ---- 0.01 0.12 0.09 1.45 0.01
 -------- 04:00 ---- 0.01 0.12 0.08 1.45 0.01
 -------- 05:00 ---- 0.01 0.12 0.09 1.45 0.01
 -------- 06:00 ---- 0.01 0.12 0.11 1.46 0.01
 18.01.13 07:00 0.02 0.01 0.21 0.13 1.48 0.02
 -------- 08:00 0.06 0.01 0.12 0.15 1.49 0.02
 -------- 09:00 0.06 0.01 0.12 0.17 1.52 0.03
 -------- 10:00 0.06 0.01 0.12 0.16 1.53 0.03
 -------- 11:00 0.06 0.01 0.21 0.14 1.53 0.04
 18.01.13 12:00 0.07 0.01 0.17 0.16 1.56 0.05
 -------- 13:00 0.05 0.00 ---- 0.21 1.58 0.07
 -------- 14:00 0.05 0.01 0.19 0.14 1.50 0.05
 -------- 15:00 0.14 0.01 0.21 0.16 1.65 0.05
 -------- 16:00 0.11 0.01 0.17 0.18 1.57 0.06
 18.01.13 17:00 0.06 0.01 0.12 0.19 1.67 0.05
 -------- 18:00 0.07 0.01 0.21 0.20 1.75 0.05
 -------- 19:00 0.07 0.01 0.29 0.21 1.74 0.05
 -------- 20:00 0.06 0.01 0.25 0.22 1.74 0.07
 -------- 21:00 0.07 0.01 0.29 0.23 1.65 0.09
 18.01.13 22:00 0.08 0.01 0.50 0.24 1.68 0.11
 -------- 23:00 0.09 0.01 0.50 0.25 1.70 0.14
 -------- 00:00 0.07 0.01 0.29 0.23 1.69 0.12
 -------- 01:00 0.07 0.02 0.38 0.21 1.75 0.10
 -------- 02:00 0.07 0.02 0.38 0.20 1.68 0.08
 19.01.13 03:00 0.07 0.02 0.42 0.20 1.67 0.10
 -------- 04:00 0.06 0.02 0.50 0.21 1.89 0.11
 -------- 05:00 0.07 0.02 0.50 0.20 1.94 0.11
 -------- 06:00 0.08 0.02 0.50 0.21 1.92 0.14
 -------- 07:00 0.08 0.02 0.38 0.23 1.76 0.19
 19.01.13 08:00 0.13 0.02 0.38 0.22 1.80 0.26
 -------- 09:00 0.15 0.02 0.38 0.24 1.83 0.28
 -------- 10:00 0.16 0.02 0.38 0.24 1.85 0.29
