 Date Time CO SO2 H2S NO2 CHX NO
 18.09.12 00:00 0.60 0.02 0.38 0.27 1.98 0.83
 -------- 01:00 0.44 0.02 0.38 0.24 1.94 0.68
 -------- 02:00 0.43 0.01 0.31 0.24 2.16 0.73
 -------- 03:00 0.27 0.02 0.75 0.21 1.99 0.45
 -------- 04:00 0.19 0.01 0.62 0.18 1.90 0.35
 18.09.12 05:00 0.15 0.02 0.58 0.16 1.84 0.29
 -------- 06:00 0.22 0.02 0.33 0.16 1.93 0.49
 -------- 07:00 0.34 0.02 0.29 0.20 1.97 0.62
 -------- 08:00 0.25 0.01 0.12 0.18 1.91 0.40
 -------- 09:00 0.29 0.01 0.12 0.18 1.97 0.43
 18.09.12 10:00 0.31 0.01 0.62 0.21 2.03 0.55
 -------- 11:00 0.15 0.02 0.38 0.19 1.85 0.28
 -------- 12:00 0.03 0.02 0.21 0.20 1.52 0.09
 -------- 13:00 0.02 0.02 0.12 0.18 1.48 0.05
 -------- 14:00 ---- 0.02 0.31 0.10 1.36 0.02
 18.09.12 15:00 ---- 0.03 ---- 0.13 1.33 0.03
 -------- 16:00 ---- 0.02 0.46 0.13 1.33 0.02
 -------- 17:00 ---- 0.03 0.79 0.18 1.35 0.03
 -------- 18:00 ---- 0.02 0.62 0.14 1.38 0.01
 -------- 19:00 0.04 0.01 0.19 0.24 1.42 0.07
 18.09.12 20:00 0.17 0.02 0.25 0.23 1.56 0.25
 -------- 21:00 0.25 0.03 0.21 0.23 1.66 0.37
 -------- 22:00 0.22 0.01 0.17 0.23 1.67 0.31
 -------- 23:00 0.16 ---- ---- 0.23 1.67 0.25
 -------- 00:00 0.18 0.01 0.25 0.18 1.71 0.31
 19.09.12 01:00 0.15 0.02 0.62 0.18 1.75 0.34
 -------- 02:00 0.27 0.02 0.58 0.24 1.87 0.65
 -------- 03:00 0.17 0.02 0.50 0.19 1.75 0.39
 -------- 04:00 0.13 0.02 0.50 0.16 1.70 0.36
 -------- 05:00 0.13 0.03 0.92 0.20 1.72 0.40
 19.09.12 06:00 0.18 0.03 0.96 0.19 1.98 0.43
 -------- 07:00 0.15 0.02 0.54 0.17 1.77 0.31
 -------- 08:00 0.11 0.02 0.29 0.23 1.58 0.19
 -------- 09:00 0.10 0.03 0.58 0.23 1.61 0.21
 -------- 10:00 0.08 0.02 0.21 0.23 1.63 0.16
 19.09.12 11:00 0.02 0.02 0.25 0.18 1.47 0.07
 -------- 12:00 ---- 0.02 0.17 0.13 1.38 0.03
 -------- 13:00 ---- 0.02 0.25 0.14 1.35 0.03
 -------- 14:00 ---- 0.01 0.19 0.13 1.36 0.03
 -------- 15:00 ---- 0.02 0.25 0.19 1.39 0.03
 19.09.12 16:00 ---- 0.02 0.88 0.14 1.36 0.02
 -------- 17:00 ---- 0.03 0.62 0.17 1.40 0.03
 -------- 18:00 0.06 0.03 0.38 0.21 1.45 0.03
 -------- 19:00 0.03 0.04 0.25 0.30 1.54 0.10
 -------- 20:00 0.13 0.02 0.42 0.29 1.63 0.20
 19.09.12 21:00 0.18 0.03 0.54 0.28 1.74 0.23
 -------- 22:00 0.07 0.02 0.58 0.30 1.59 0.08
 -------- 23:00 0.05 0.02 0.21 0.28 1.47 0.08
