 Date Time CO SO2 H2S NO2 CHX NO
 05.05.13 23:00 0.06 ---- ---- 0.20 1.42 0.06
 -------- 00:00 0.04 0.00 ---- 0.18 1.42 0.06
 -------- 01:00 0.02 0.00 ---- 0.16 1.42 0.03
 -------- 02:00 ---- 0.00 ---- 0.04 1.37 0.00
 -------- 03:00 ---- 0.00 ---- 0.05 1.39 0.00
 06.05.13 04:00 ---- 0.00 ---- 0.06 1.39 0.00
 -------- 05:00 ---- 0.01 ---- 0.07 1.39 0.00
 -------- 06:00 ---- 0.00 0.12 0.09 1.41 0.00
 -------- 07:00 ---- 0.01 0.12 0.07 1.41 0.01
 -------- 08:00 ---- 0.00 ---- 0.06 1.36 0.01
 06.05.13 09:00 ---- 0.01 0.12 0.05 1.35 0.01
 -------- 10:00 ---- 0.00 ---- 0.01 1.36 0.01
 -------- 11:00 ---- 0.00 ---- 0.02 1.35 0.01
 -------- 12:00 ---- 0.00 ---- 0.01 1.35 0.01
 -------- 13:00 ---- 0.00 0.12 0.02 1.83 0.01
 06.05.13 14:00 ---- 0.00 ---- 0.02 1.68 0.00
 -------- 15:00 ---- ---- ---- 0.02 1.49 0.01
 -------- 16:00 ---- 0.00 ---- 0.03 1.47 0.01
 -------- 17:00 ---- 0.00 ---- 0.04 1.42 0.01
 -------- 18:00 ---- 0.00 ---- 0.06 1.40 0.00
 06.05.13 19:00 0.02 0.00 ---- 0.05 1.41 0.00
 -------- 20:00 0.04 0.00 ---- 0.08 1.40 0.00
 -------- 21:00 0.04 0.00 ---- 0.08 1.40 0.01
 -------- 22:00 0.04 0.00 ---- 0.09 1.39 0.00
 -------- 23:00 0.04 0.00 0.12 0.11 1.43 0.00
 07.05.13 00:00 0.04 0.01 0.19 0.13 1.42 0.00
 -------- 01:00 0.04 0.00 0.12 0.14 1.43 0.00
 -------- 02:00 0.02 0.00 0.12 0.07 1.40 0.00
 -------- 03:00 0.02 0.00 0.25 0.09 1.55 0.00
 -------- 04:00 0.03 0.01 0.29 0.13 1.59 0.00
 07.05.13 05:00 0.04 0.00 0.12 0.18 1.46 0.00
 -------- 06:00 0.05 0.00 ---- 0.22 1.49 0.02
 -------- 07:00 0.06 0.01 0.21 0.19 1.59 0.03
 -------- 08:00 ---- 0.01 0.12 0.17 1.57 0.03
 -------- 09:00 ---- 0.01 0.12 0.15 1.49 0.02
 07.05.13 10:00 ---- 0.00 0.38 0.13 1.46 0.02
 -------- 11:00 ---- 0.01 0.12 0.12 1.44 0.02
 -------- 12:00 ---- 0.01 0.17 0.12 1.52 0.01
 -------- 13:00 ---- 0.01 0.17 0.11 1.48 0.02
 -------- 14:00 ---- 0.01 0.12 0.08 1.42 0.01
 07.05.13 15:00 ---- 0.01 0.12 0.07 1.43 0.01
 -------- 16:00 ---- 0.00 ---- 0.09 1.46 0.01
 -------- 17:00 ---- 0.00 ---- 0.12 1.48 0.01
 -------- 18:00 ---- 0.00 ---- 0.13 1.47 0.01
 -------- 19:00 0.04 0.00 ---- 0.20 1.47 0.01
 07.05.13 20:00 0.07 0.00 ---- 0.35 1.57 0.04
 -------- 21:00 0.17 0.01 0.12 0.48 1.67 0.16
 -------- 22:00 0.21 0.01 ---- 0.45 1.96 0.26
