 Date Time CO SO2 H2S NO2 CHX NO
 19.01.13 12:00 0.22 0.02 0.38 0.29 1.91 0.36
 -------- 13:00 0.21 0.02 0.38 0.29 1.90 0.32
 -------- 14:00 0.20 0.02 0.38 0.30 1.91 0.30
 -------- 15:00 0.16 0.02 0.38 0.28 1.79 0.21
 -------- 16:00 0.17 0.02 0.42 0.30 1.83 0.24
 19.01.13 17:00 0.19 0.02 0.42 0.30 1.86 0.24
 -------- 18:00 0.19 0.02 0.46 0.30 1.92 0.25
 -------- 19:00 0.37 0.02 0.58 0.35 2.21 0.69
 -------- 20:00 0.58 0.02 0.71 0.44 2.46 1.03
 -------- 21:00 0.43 0.02 0.79 0.43 2.47 0.99
 19.01.13 22:00 0.25 0.02 0.67 0.32 2.72 0.39
 -------- 23:00 0.33 0.02 1.00 0.34 3.11 0.42
 -------- 00:00 0.20 0.01 0.33 0.28 2.45 0.29
 -------- 01:00 0.26 0.01 0.42 0.30 2.48 0.38
 -------- 02:00 0.21 0.01 0.50 0.29 2.40 0.26
 20.01.13 03:00 0.19 0.01 0.42 0.29 2.29 0.26
 -------- 04:00 0.16 0.01 0.50 0.28 2.53 0.23
 -------- 05:00 0.14 0.01 0.46 0.29 2.19 0.22
 -------- 06:00 0.12 0.01 0.54 0.28 2.19 0.20
 -------- 07:00 0.12 0.01 0.50 0.29 2.18 0.22
 20.01.13 08:00 0.20 0.01 0.50 0.28 2.06 0.20
 -------- 09:00 0.18 0.02 0.50 0.28 1.94 0.20
 -------- 10:00 0.22 0.02 0.50 0.29 2.03 0.25
 -------- 11:00 0.22 0.01 0.50 0.29 2.05 0.29
 -------- 12:00 0.21 0.01 0.50 0.28 2.25 0.26
 20.01.13 13:00 0.19 0.02 0.54 0.28 2.19 0.23
 -------- 14:00 0.22 0.02 0.50 0.29 2.72 0.26
 -------- 15:00 0.21 0.02 0.50 0.30 2.55 0.24
 -------- 16:00 0.20 0.02 0.62 0.31 2.38 0.23
 -------- 17:00 0.20 0.02 0.67 0.30 2.43 0.23
 20.01.13 18:00 0.22 0.02 0.96 0.31 2.42 0.30
 -------- 19:00 0.19 0.02 0.96 0.29 2.24 0.23
 -------- 20:00 0.14 0.02 0.79 0.26 2.07 0.21
 -------- 21:00 0.12 0.02 0.67 0.24 1.90 0.15
 -------- 22:00 0.09 0.02 0.42 0.22 1.92 0.12
 20.01.13 23:00 0.07 0.02 0.38 0.20 1.90 0.09
 -------- 00:00 0.04 0.01 0.25 0.18 1.82 0.07
 -------- 01:00 0.03 0.01 0.25 0.17 1.66 0.06
 -------- 02:00 0.03 0.01 0.25 0.16 1.62 0.06
 -------- 03:00 0.04 0.01 0.33 0.16 1.84 0.06
 21.01.13 04:00 0.02 0.01 0.42 0.15 1.90 0.05
 -------- 05:00 0.05 0.01 0.38 0.18 1.98 0.12
 -------- 06:00 0.08 0.01 0.38 0.21 1.93 0.13
 -------- 07:00 0.13 0.01 0.38 0.20 2.02 0.19
 -------- 08:00 0.09 0.02 0.46 0.21 2.05 0.19
 21.01.13 09:00 0.13 0.02 0.46 0.23 2.16 0.29
 -------- 10:00 0.11 0.02 0.33 0.23 1.90 0.24
 -------- 11:00 0.07 0.02 0.25 0.21 1.80 0.17
