 Date Time CO SO2 H2S NO2 CHX NO
 15.04.13 00:00 0.05 0.01 0.12 0.40 1.46 0.02
 -------- 01:00 0.03 0.02 0.12 0.26 1.47 0.01
 -------- 02:00 0.03 0.02 0.12 0.35 1.50 0.03
 -------- 03:00 0.03 0.02 0.25 0.39 1.61 0.05
 -------- 04:00 0.12 0.03 0.12 0.46 1.83 0.25
 15.04.13 05:00 0.13 0.02 0.12 0.48 1.85 0.30
 -------- 06:00 0.18 0.02 0.25 0.54 1.81 0.47
 -------- 07:00 0.23 0.02 0.12 0.52 1.86 0.48
 -------- 08:00 0.12 0.02 0.12 0.45 1.76 0.13
 -------- 09:00 0.07 0.02 0.12 0.41 1.58 0.07
 15.04.13 10:00 0.05 0.02 ---- 0.38 1.52 0.06
 -------- 11:00 0.02 0.02 0.12 0.38 1.49 0.04
 -------- 12:00 0.02 0.02 ---- 0.31 1.44 0.03
 -------- 13:00 ---- 0.01 0.12 0.14 1.39 0.01
 -------- 14:00 ---- 0.02 0.12 0.15 1.39 0.01
 15.04.13 15:00 ---- 0.02 ---- 0.10 1.40 0.01
 -------- 16:00 0.02 0.01 0.12 0.14 1.44 0.01
 -------- 17:00 ---- 0.01 0.12 0.13 1.43 0.01
 -------- 18:00 ---- 0.01 ---- 0.24 1.46 0.01
 -------- 19:00 0.03 0.01 0.12 0.29 1.45 0.01
 15.04.13 20:00 0.08 0.02 0.12 0.47 1.51 0.21
 -------- 21:00 0.12 0.02 0.12 0.56 1.65 0.03
 -------- 22:00 0.11 0.03 0.17 0.65 1.64 0.12
 -------- 23:00 0.17 0.03 0.12 0.66 1.59 0.31
 -------- 00:00 0.13 0.03 0.21 0.65 1.56 0.29
 16.04.13 01:00 0.10 0.02 0.33 0.65 1.56 0.11
 -------- 02:00 0.09 0.02 0.38 0.64 1.57 0.09
 -------- 03:00 0.07 0.02 0.38 0.60 1.58 0.07
 -------- 04:00 0.06 0.02 0.50 0.57 1.63 0.06
 -------- 05:00 0.07 0.01 0.38 0.59 1.65 0.19
 16.04.13 06:00 0.13 0.02 0.46 0.66 1.70 0.45
 -------- 07:00 0.17 0.02 0.42 0.62 1.76 0.40
 -------- 08:00 0.23 0.01 0.38 0.60 1.89 0.41
 -------- 09:00 0.28 0.02 0.38 0.65 1.89 0.49
 -------- 10:00 0.13 0.02 0.29 0.56 1.66 0.17
 16.04.13 11:00 0.09 0.01 0.25 0.53 1.57 0.07
 -------- 12:00 0.06 0.01 0.25 0.47 1.56 0.05
 -------- 13:00 0.02 0.01 0.25 0.18 1.47 0.01
 -------- 14:00 ---- 0.01 0.25 0.10 1.42 0.01
 -------- 15:00 ---- 0.01 0.25 0.07 1.41 0.01
 16.04.13 16:00 ---- 0.01 0.25 0.06 1.41 0.00
 -------- 17:00 ---- 0.01 0.29 0.06 1.41 0.01
 -------- 18:00 0.02 0.01 0.25 0.07 1.41 0.01
 -------- 19:00 0.04 0.01 0.25 0.09 1.39 0.00
 -------- 20:00 0.07 0.01 0.17 0.17 1.44 0.01
 16.04.13 21:00 0.11 0.02 0.21 0.34 1.52 0.01
 -------- 22:00 0.09 0.02 0.29 0.25 1.47 0.00
 -------- 23:00 0.12 0.02 0.33 0.42 1.53 0.01
