 Date Time CO SO2 H2S NO2 CHX NO
 24.09.12 00:00 0.02 0.01 0.50 0.12 1.38 0.01
 -------- 01:00 0.02 ---- ---- 0.07 1.37 0.01
 -------- 02:00 0.03 0.01 0.44 0.10 1.37 0.02
 -------- 03:00 0.02 0.01 0.33 0.03 1.35 0.00
 -------- 04:00 ---- 0.00 0.17 0.02 1.35 0.00
 24.09.12 05:00 0.02 0.01 0.50 0.04 1.36 0.01
 -------- 06:00 0.02 0.01 0.21 0.05 1.34 0.00
 -------- 07:00 0.02 0.01 0.21 0.10 1.36 0.01
 -------- 08:00 0.05 0.00 0.12 0.12 1.40 0.04
 -------- 09:00 0.02 0.01 0.62 0.12 1.39 0.06
 24.09.12 10:00 ---- 0.01 0.62 0.10 1.37 0.04
 -------- 11:00 ---- 0.01 0.19 0.12 1.38 0.06
 -------- 12:00 ---- 0.02 0.12 0.11 1.36 0.04
 -------- 13:00 ---- 0.02 ---- 0.10 1.36 0.05
 -------- 14:00 ---- 0.01 ---- 0.07 1.35 0.03
 24.09.12 15:00 ---- 0.01 0.38 0.08 1.35 0.04
 -------- 16:00 ---- 0.01 0.25 0.08 1.38 0.02
 -------- 17:00 ---- 0.01 0.12 0.09 1.38 0.02
 -------- 18:00 ---- 0.00 0.19 0.12 1.40 0.05
 -------- 19:00 0.02 0.01 0.12 0.13 1.39 0.06
 24.09.12 20:00 0.08 0.00 0.12 0.15 1.39 0.08
 -------- 21:00 0.12 0.02 0.58 0.17 1.39 0.09
 -------- 22:00 0.08 0.01 0.17 0.15 1.38 0.07
 -------- 23:00 0.05 0.01 0.12 0.12 1.37 0.05
 -------- 00:00 0.02 0.00 0.25 0.07 1.34 0.01
 25.09.12 01:00 0.02 ---- 0.29 0.05 1.34 0.01
 -------- 02:00 ---- 0.01 0.25 0.03 1.35 0.00
 -------- 03:00 ---- ---- ---- 0.02 1.33 0.00
 -------- 04:00 ---- 0.02 0.50 0.01 1.33 0.00
 -------- 05:00 ---- 0.03 0.75 0.01 1.33 0.00
 25.09.12 06:00 ---- 0.01 0.62 0.04 1.33 0.00
 -------- 07:00 0.02 0.01 0.54 0.07 1.35 0.00
 -------- 08:00 0.05 0.01 ---- 0.07 1.36 0.01
 -------- 09:00 0.05 0.01 0.21 0.06 1.34 0.01
 -------- 10:00 0.04 0.01 0.25 0.06 1.36 0.02
 25.09.12 11:00 0.04 0.01 0.12 0.05 1.36 0.02
 -------- 12:00 0.02 0.01 0.12 0.04 1.36 0.01
 -------- 13:00 0.02 0.02 0.21 0.03 1.34 0.01
 -------- 14:00 0.02 0.01 0.21 0.03 1.36 0.01
 -------- 15:00 0.02 0.00 0.33 0.06 1.37 0.01
 25.09.12 16:00 0.03 0.00 0.25 0.09 1.38 0.01
 -------- 17:00 0.03 0.01 0.12 0.09 1.37 0.01
 -------- 18:00 0.04 0.01 ---- 0.08 1.36 0.01
 -------- 19:00 0.04 0.01 0.12 0.09 1.37 0.01
 -------- 20:00 0.04 0.01 0.25 0.12 1.40 0.01
 25.09.12 21:00 ---- 0.01 0.31 0.12 1.40 0.02
 -------- 22:00 ---- 0.01 0.38 0.13 1.40 0.02
 -------- 23:00 ---- 0.01 0.54 0.09 1.37 0.01
